Class	Text
1	@Trabzonspor Helal olsun hocama  Oyunculugu vasat gibiydi ama inşallah iyi bir hocamız olur tebrikler ilk kupan için
1	 https://t.co/uE8Gaf8ol1   ** TEBRİKLER  TRABZONSPOR ** !! ** TEBRİKLER  OYUNCU KADROMUZ ** !! ** KIYMETLİ OYUNCU EVLATLARIMIZ ** !!  ** TRABZON ' UMUZUN İFTİHÂRI ** ; ** YAŞA SEN  TRABZONSPOR ** ** BORDO MAVİ TRABZON ** TRABZONSPOR **  ** HELÂL OLSUN SİZLERE ** ** MAŞALLAH ** !
1	@Trabzonspor Trabzonspor U19 şampiyon takımımızı tebrik ediyoruz.Helal olsun.. Karadeniz Fırtınası ★
1	@Trabzonspor Helal olsun
1	@Trabzonspor Helal Olsun Takım ❤💙❤💙
1	@Trabzonspor Helal olsun size be bugünde gururlandık
1	@TFF_Org @Trabzonspor Helal olsun FIRTINAM ❤💙❤💙❤💙
1	@reymanguemre @for1481 @AtAvratPelkas0 @avciferguson @Trabzonspor Helal olsun  https://t.co/Gi85usWH8r
1	Şampiyon Trabzonspor U19 takimimi tebrik ederim helal olsun
1	@Trabzonspor Tebrik edilecek bir şehir. Helal olsun. Her kulvarda başarı ile mücadele ediyorlar. Trabzon şehri futbolun merkezidir net.
1	@Trabzonspor Helal olsun aferin gençler A takımdada yeni sezonda şampiyonluğu yaşamak dileğiyle❤️💙🏆
1	Tebrikler #trabzonspor helal olsun size çocuklar. Bizim çocuklar işte bunlar.  https://t.co/oKrYZPXiJs
1	@Trabzonspor HELAL OLSUN YİĞİTLERİME DARISI A TAKIMA İNŞALLAH ŞAMPİYOOOOONNNNNN TRABZONSPOOOOOORRRRR 👋👋👋👋👋👋👋👋👋👋👋
1	@Trabzonspor Adamsınız, helal olsun uşaklar.
1	@Trabzonspor @TrabzonTuffy Vay be helal olsun cok cok cok büyük basari tarih böyle yazilir iste 🤣
1	@Trabzonspor Helal olsun. Tebrikler Şampiyon.
1	@bulentuslu1903 helal olsun sana kuzeyin sefiri şanlı trabzonspor
1	Trabzonspor'un ilk Şampiyonluğu hayırlı olsun. Atakım Şampiyonluğunun habercisi olur inşallah. U 19 beğendiğim çocuklar oldu özellikle stoperler helal olsun. Kaleci zaten tam bir buz adam çok soğuk kanlı. Yalnız Muhammet ve 17 numara inşallah sadece bu maçta kötüdür.
1	"Şampiyon Trabzonspor" helal olsun çocuklar
1	@Trabzonspor ❤💙 Helal olsun..
1	Bir sevinç anında insanlara neden başkalarının üzüntüsünü düşünmediniz diyemem.  Ama Trabzonspor'un 9 numarası bu çocuğa helal olsun. Bunu düşünmesi beklenebilecek hocaları bile sahada koşarak tur atarken, o gitti kendini yere bırakan Galatasaraylı oyuncuları teselli etti.  https://t.co/HOHpAWL4ay
1	@Trabzonspor Helal olsun
1	#Trabzonspor #U19  Helal olsun uşaklar şampiyon Trabzonspor  https://t.co/BoLxwAaCaz
1	@Trabzonspor 38 sene sonra ilk kupa helal olsun
1	@Trabzonspor 38 sene sonra kazandığınız tek şampiyonluk helal olsun
1	@Trabzonspor HELAL OLSUN ❤💙
1	📌Helal olsun size uşaklar 📌ŞAMPİYON TRABZONSPOR 🔴🔵
1	Tebrikler Trabzonspor Helal olsun size 👏
1	@Trabzonspor Helal olsun U19 takımı darısı A takımın başına inşaallah 🤲🤲😊🧿🔴🔴
1	SüperligU19 da sırasıyla Fenerbahçe ve Galatasaray’ı üstün bir oyunla yenerek şampiyon olan Trabzonspor’u tebrik ediyorum. Başarılarının devamını diliyorum. Helal olsun Hasan Üçüncü hocama ve öğrencilerine.
1	Tebrikler Uşaklar Helal Olsun Size Ayağınıza Emeğinize Sağlık. ŞAMPİYON TRABZONSPOR 💪  https://t.co/mlpb7msdTx
1	Helal olsun size Trabzonspor U19 ❤️💙👍 en iyi her zaman olduğu gibi belli !
1	Helal olsun çocuklar yine yüzümüzü guldurdunuz. Darısı abilerinizin başına inşallah ♥️💙⚽🥅💪👍👊 U19 Gelişim ligi Şampiyonu Trabzonspor..
1	Şampiyon Trabzonspor u19... helal olsun
1	Bizim uşaklar, güzel uşaklar. Tebrikler,helal olsun size.👏👏 Şampiyon TRABZONSPOR ♥️💙 #şampiyontrabzonspor #U19  https://t.co/C6WySRqrbb
1	ŞAMPİYON TRABZONSPOR HELAL OLSUN ÇOCUKLAR HELAL OLSUN HASAN HOCA 🏆🥰  https://t.co/XxjZppdK6q
1	@Trabzonspor Helal olsun YAYLA UŞAKLARI #BİZİMCOCUKLAR
1	@Trabzonspor Tebrikler helal olsun uşaklar 💙 ❤️ 💙 ❤️ 💙 👏👏👏👏👏🏆
1	Trabzonspor U19 takımımız şampiyon.  Helal olsun bizim uşaklara. ❤️💙🏆👏
1	@Trabzonspor Helal olsun.
1	Helal olsun Trabzonspor U19, Bizim takımdan daha iyi oynadılar valla çok kötüydük sen gel ligi  nağ mağlup bitir en az gol yiyen en çok gol atan ol ama kupayı kazanamama 1 kerede şaşırt be Galatasaray.  maçın hakemi çok iyiydi ben çok beğendim. maçın hakemi &gt; Cüneyt Çakır  #gsvts
1	@tarikaksu1907 Trabzonspor şampiyon olmuş abi duydun mu helal olsun u 19 da olsa sonunda şampiyon oldular 😄😄😁😁😁😁😁
1	Helal olsun yayla uşakları. Tebrikler şampiyon. @Trabzonspor U19  https://t.co/wpSBu58lTO
1	@Trabzonspor Helal olsun Trabzonum
1	@Trabzonspor Helal olsun bahtınız açık olsun 👊👊👏👏👏❤💙
1	@Trabzonspor Helal olsun çocuklar
1	@Trabzonspor Helal olsun
0	@JesuisOzayy @nisansilaa @fenerduyum @Fenerbahce @Asorloth @Trabzonspor @DieRotenBullen Çok büyük takım Febem mi? Avrupada ne başarısı var bu çok buyuk takımın? Avrupada şikeci diye tanınıyorsunuz biraz utanın beh. Ama sizde utanmada yok çünkü adamlık yok. Siz başka memlekette olsaydınız 2 ligde boy gösteriyordunuz ama siz kim akıllanmak kim
0	@oflu_yusuf61 Ünal Hocam diyorya kişi kendinden bilir işi. Şikeci hırsızlar hak yiyen zalimler, onlarmı Trabzonlulara hırsız diyor 😊 günahların takımının hırsız sever taraftarı sizi gidi şrf yoksunları sizi
0	@ibrahimertuerk Sedat Tunalı yı eleştirenler 2010-11 de fener taraftarının sikeci azizi deli gibi savunurken, Trabzonspor için sesini çıkarmayan taraftar profili
0	@FenerliHarden @HUFEDER1907 @HUFEDERSM1907 @avtahagdogan Köy takımı Trabzonspor öyle mi?  Abilerinin ellerine CAS gerekçeli kararını veririm isterlerse. Şikeci
0	@keerem_0 @Trabzonspor Hazırlık maçlarında taraftara şirin gözükmek için 3 Lig takımları ile yapan şikeci taraftar geldi 😅
0	@incicaps İncicaps editörü %100 şikeci bir Takımın taraftarı... Kurallar yüzünden zorunlu yerli oyuncu almak zorunda bütün kulüpler... Ayıp olan bu çağda insana sınır koymak değil dime incikcaps @ErtugrulDogan61 @Sertac_Guven #Trabzonspor
0	@Trabzonspor Şikeci siyasetin adamı gökselin takımı ile ne maçı ya biraz omurganız olsun biraz dik durun,adamlar geçtiğimiz sene siyaset ile  şampiyonluğu alenen elimizden aldı siz hala maç yapın akıllanmazsınız siz…aralıkta sandıkta görüşeceğiz
0	2011 şampiyonu @Trabzonspor #Trabzon #Trabzonspor ❤️ 💙 🇹🇷   Tescilli şikeci  @Fenerbahce  @eskisehirspor  @SivassporKulubu   #TikTok  https://t.co/k0qqALBaFf
0	@rosiervekilijk @Trabzonspor Sizin kadar şikeci değil en azından sizde kendinizi nimetten sayiyonuz bu sayfada ne işin var korkun geliyoruz..
0	@GanziBey @Trabzonspor Ne diyon şikeci
0	@cmnd06 @GalatasaraySK @Besiktas @Trabzonspor Sikeci fener diye bağırıyorlar.
0	@Trabzonspor @UEFA @FIFAcom Şikeci fenevin müzesinde şanlı trabzonsporun kupası vardır artik yıllar gecsede fenerliler bunun altında ezilecektir acziyentlerini belli edense bunu inkar etmeleridir az sayidada olsa ts nin 2011 şampiyonu oldgunu kabul eden fbliler takdire şayandır
0	Yazıklar Olsun Size @Trabzonspor Yönetimi @ahmetagaoglu67 @ErtugrulDogan61 #Trabzon   Teknik Direktör Gibi Şikeci Geçmişi VAR Bu Beceriksizin........  https://t.co/aBar00r3rG
0	İsmail köybașı nin sol serçe parmağındaki kıl Bile @Fenerbahce nin tarihinden büyük uşaum 😁 👍  2011 şampiyonu @Trabzonspor #Trabzon #Trabzonspor ❤️ 💙 🇹🇷  Tescilli şikeci #Fenerbahce  😂 sağlam dirar Ademi Ciftpinar Lemos Gümüş Zanka Perotti Novak  Defol şimdi çöplüğüne 🚮
0	@ChiesaReyiz @farukwinters @alprn_kalkan @Trabzonspor Konuştu şikeci feto PÇi, her sene 33 transfer yapıp 7 yıl kupa görmeyin kuş beyinli 😂
0	@AgnusDei61 1 TS, 2 şikeci ,3 btaş, 4 Gs
0	@EnSuperLig Dedi ve takımı küme düşürdü şikeci :d
0	Ha #Hamilton Ha #Fenerbahçe  hepsi #Şikeci  Ama #OlacağızDa #Verstappen #Trabzonspor  #Ferrari #RedBul
0	@cumhuriyetgzt Ne varmış resimde aaaa 2010-2011 şampiyonu Trabzonspor takımının eski oyuncusuyla karıştırmamışlar şikeci Fenerbahçe’nin yeni hocasını karıştırmışlar vay be
0	Demek Kılıçdaroğlu "Trabzonspor'un kupasını verin, şikecileri düşürün" dese.. Ağaoğlu "sen karışma bizim işimize. Sana mı soracaz şikeci düşsün mü düşmesin mi" diye tepki koyacak 😂
0	@hanoglu_hakan Max 🐦 🐣 🧠  2011 şampiyonu @Trabzonspor #Trabzon #Trabzonspor ❤️ 💙 🇹🇷  Tescilli şikeci @Fenerbahce
0	@hanoglu_hakan Sanane la keltoș 😁😂  2011 şampiyonu @Trabzonspor #Trabzon #Trabzonspor ❤️ 💙 🇹🇷  Tescilli şikeci @Fenerbahce 👎
0	@Vatansevercorlu @miamilifenerli @Trabzonspor @Fenerbahce Vatansevere bak, şikeci bi hırsızı savunuyor.
0	@sonerkoc05 Susmayın sayın Koç. Koca Trabzonspor camiası sessiz siz bari susmayın şikeci Aziz Yıldırım ve ekibinin yaptıklarına karşı...
0	@ak_yazici Sevgili @ak_yazici  abim Bizi engellediği için istanbul ve şikeci takım sevdalısı barış şikesevere ulaşamıyoruz. Senden istirhamım röportaj felan yaparsan Allah aşkına @Trabzonspor  umun yakasından düşmesini tavsiye eder misin? Kendisine şikeci takım muhabirliği yakışır.
0	2010-11 sezonunda #senolgunes #NihatÖzdemir'e şikeci imasında bulundu #NihatÖzdemir Şenol Güneş'e Sinsi diyordu #EmreBelözoğlu Güneş'in çalıştırdığı @Trabzonspor'lu #Zokora'ya ırkçılık yaptı, @Trabzonspor başkanına küfür etti Şimdi bu üçü de #TFF'nin Milli takımda buluştu 😀😀😀
0	@Trabzonspor Hain darbe planını kınamak için sabahın ilk ışıklarını ( sonuca göre hareket) beklemedik.. Boş yere buraya gelmeyin şikeci kuşlar..
0	@Tlp1903 @noiralfa @nocontextjk @Besiktas @Fenerbahce @GalatasaraySK @Trabzonspor Bana dediysen bir ermeni artığından Türklük öğrenicek değilim. Soyunuzu sevip attığımız gibi gün gelecek sizide temizleyecez Türklerin ülkesinden. Pis şikeci haşereler.
0	@TFF_Org @Trabzonspor Üzülmüşsünüz dür böyle olacağını bilseniz Şikeci Emek hırsızı hakemleriniz devreye girerdi  Neden girmedi şaşırdık biz
0	@saralemine61 @cemresolmaaz Sağdan soldan şikeci diye tanıtmışlar bizi ama sorun yok zaten Trabzonspor'luyla tartışma yapılmaz. Zamanında Trabzonspor kurulmadan önce Trabzon'un çoğu Fenerbahçe'liydi haberin olsun.
0	@Trabzonspor Şikeci fenerbahçeden sonra  Gizli düşman şikeyi ilkeye sokan cinconuda öpüp şampiyon olan TRABZONSPOR umu tebrik ediyorum  https://t.co/70pUXQxf11
0	@AkgzNurel @Trabzonspor He kardeşim ...anlat sen başka maç izledin galiba .. şampiyon @Trabzonspor oldu küçük şikeci olmadı..
0	Trabzonspor - Fenerbahçe şikeci fenevbahçe
0	@sosa6261 @fenerficaa @OptaCan Ahlaksız şikeci trabzonspor   https://t.co/ColmyIgMG1
0	@19Raif07 @buzzspor Sende beyin varmi lan  Geri zekalı şikeci  ADAM beğenmez  Allahın homosu  Nonoş MAL  Hanzo  Sen TRABZONSPOR lularin..... ye  https://t.co/AUiQeUAjuN
0	Şimdi bu fenerlilerin çoğunluğunun şike sürecinde kendilerini aklamak için kullandığı Trabzonspor 1 defa 82 puan almış asıl şikeci sizsiniz salaklığına değinelim be hey ahmaklar bir kere 1 değil 2 ki burası çok önemli değil işin ilginç yanı fener toplam da 5 sezon 80 ve üzeri
0	Yallah #bal ligi 🍯 😁  2011 şampiyonu @Trabzonspor #Trabzon #Trabzonspor ❤️ 💙 🇹🇷  Tescilli şikeci  @Fenerbahce @SivassporKulubu @eskisehirspor
0	Şenol Güneş guzellemesi yapanlara  Biz hocanın yardımcı tercihine laf etmiyoruz  Türkiyenin en cirkef,şikeci, fetonun futbol imamı, ırkçı dahası azili bir Trabzonspor düşmanı,psikopat ruhlu, hemde 2011 de bize karşı oyuncu ayartmis birini nasıl yardımcı alırsın diye tepkimiz.
0	@dikfutbol Evet silinmeli bir kez dahi ben 2010 2011 sezonunda TRABZONSPOR ile şampiyon oldum şike ile kaybettim diyemedi bizden ziyade bjk yi sevdi ırkçı şikeci fetocu en önemlisi azılı TRABZONSPOR düşmanını yardımcı antrenör yaptı hala daha ismini stadımızda olması kabullenemez
0	@pricelessts @futbolarena Real Madrid winner takım. Bir de Trabzonspor'a bakıyorum, loser ve şikeci bir takım. Ortak nokta göremiyorum 🧐
0	Bugün Davasını Satan, Yarın KARISINI Satar!   İmza Tescilli Şikeci Mecnun Otyakmazmaz #Trabzon #Trabzonspor #Türkiye ☪
0	@PereiraVekliyim @Trabzonspor Fenerbahçe gibi şikeci olmaktan iyidir
0	@AFC3461 Ben ne sekiztas ne sike bahceye sirinlik yapmam fener medyasini arkama almak icin yanima sikeci irkci adami yardimci almam Trabzon halkini karsima alma pahasina o yuzden senin gibi senol gibi kendi menfatlerini Trabzonspor dan ustun goren ler bos konusmasin
0	@ibrahimertuerk @Trabzonspor Bu adam Şenol Güneşin topçusuna ırkçılık yaptığı için hüküm giymiş. Belliki Şenol Güneş fenerlilerin aşırı eleştirilerinden kurtulmak ve koltukta biraz daha fazla kalmak adına Şikeci ve ırkcı birine bile göz yumabiliyor. Yazık ki bu adamı evsane olarak bizlere lanse ettiler
0	@ilksensonmez @emreaksoy__ @Trabzonspor En azından var oldğu topraklara küfreden kulüp için “ölürüm” diyen, trabzonlu çocukları fenerli diye gözaltına aldıran, şikeci kulüpte hocalık yapan, emre gibi birine karakterli diyenin karakterini anlayabiliyoruz. Allah heqinize nasip etsin bunu
0	@ibrahimertuerk @Trabzonspor Şenol Güneş karaktersizin önde gideni olduğunu yine kanıtladı. Önce şikeci takımı çalıştırdı o kadar mücadeleden sonra şimdi bu.
0	@ibrahimertuerk @Trabzonspor Ayne Abi Milli Takımı Şike sezonundan beri askıya almıştım  Şikeci Irkçı Emre Belezoğlu Şenol Güneşin  yardımcısı oldu şimdi tamamen rafa kaldırdım  Ne zaman şikede haklar teslim edilir Futbolda Adalet sağlanır o zaman Raftan indiririz @TFF_Org Hala şikeye devam ediyor ülkede
0	@borakyuz61 @yldrm_5800 @tolgakaplanbr Herkes Şikeci Trabzonspor Temiz Değil mi Buca Maçını İzlemeni Tavsiye Ederim
0	@Trabzonspor un 47 sezonda almış olduğu kupaları @Besiktas @BjkAkademi 63 sezonda alamamış üstüne üstlük birde şikeci yaftası yemiş ve sen gel onurlu ve şerefli takım @Trabzonspor u küçümsemeye çalış la sen bi yürüde boyunu görelim @Besiktas
0	Tescilli şikeci ve ırkçı Emre Beleşoğlu'nu sırf İstanbul medyasının tepkisini azaltmak için yardımcısı yapan adamın yegane derdi koltuğunu korumaktır. Biz derdi ve gayesi Trabzonspor olanlarla yola devam edelim. Trabzonspor'un sırtına kambur olanlarla değil.
0	#Trabzonspor'u sattın, geçmişini  sattın, davamızı sattın, kendini sattın, karakterini sattın. Irkçı, şikeci, hırsız, karaktersiz, ahlaksız ve şerefsizlerle birlikte olmayı seçtin yazık!. 70'inden sonra kazanacağın o paralarla kendine karakter satın alırsın tamam mı #ŞenolGüneş  https://t.co/DrtPoF4oUF
0	Tabutunu taşıyacak insanları, koca bir şehri, milyonlarca #Trabzonspor sevdalısını ve tertemiz geçmişi ile bir kulübün büyük efsanesi olmayı paraya ve şu yanında duran karaktersiz ırkçı şikeci ve fetöcü Emre kepazesine tercih ettin ya sana helal olsun #ŞenolGüneş  Adam değilsin!  https://t.co/1NJFvKFFpz
0	@Trabzonspor Yönetiminin Ileri Gelenlerin Tez elden Beklemeden Hemen Bunu Resmiyette Dökmesi Gerekiyor.  Şikeci Irkçı Hırsız Fetocu Vatan hainleri ile kol kola yürüyen bir adamın ismi Benim Gönül verdim Stadda Isı Olamaz...  #AkyazıAVNİAKERdir #SenolGunesSporKompleksi
0	@ulgohilas Velimeşespor da şikeci takım onu da gözden geçirin Neyse ki Trabzonspor 38 senedir olamıyor seneye de olamazsa Kesin Sivasspor şike Yapar!.
0	@farukmfatih Adam şikeci fetöcü ırkçı ama milli takımda hoca oluyor kim istiyor Trabzonspor efsanesi ne hallere kaldık rezillik vallahi
0	Şikeci ırkçı varsa biz yokuz @Trabzonspor milli takıma oyuncu gönderme.
0	#Trabzonspor'lulara göre Irkçı, şikeci, fetöcü, karaktersiz ve çirkef #Emre'yi yanına yakıştırdığına göre sende onun gibisin #ŞenolGüneş Artık benim efsanem değilsin! Layık olduğun pisliğin içinde kal. Bundan böyle spor kompleksinden adının silinmesi için uğraşacağımıza emin ol.  https://t.co/9NZ07MJjV6
0	şenol güneş'e tepki gösterenler, trabzonspor'dan sonra şikeci beşiktaş'ta ve şikeci fenerbahçe'de futbol oynayan egemen korkmaz'ın trabzonspor'da yardımcı antrenör olmasına nedense tepki göstermiyorlar!
0	A Milli Takım'da Şenol Güneş'in Yeni Yardımcısı Tescilli Şikeci Emre Belözoğlu Olmuş #Trabzon #Trabzonspor
0	@dedikodubjk Şunu görüp, Trabzonspor'a, utanmadan ne yüzle laf atabiliyorsun ki? Şikeci..  https://t.co/JmuP2na9kB
0	Şikeci emre' yi yardımcısı yapacak olan Şenol Güneş trabzonspor davasına inanet eder, akyazidan ismi silinmez ise bunu büyük trabzonspor taraftarı yapar.. bu kadar rezilliği trabzon şehri kaldıramaz @Trabzonspor @baskanzorluoglu @ErtugrulDogan61 @ahmetmgenc
0	şikeci varsa biz yokuz. @trabzonspor milli takıma futbolcu gönderme..
0	@dedikodubjk Bunlar da şikeci abilerinden yana tavır almaya başlamışsa, Trabzonspor bu sene çok iyi geliyo ;)
0	@takobistan @bbosports Trabzonspor resmi hesabı her fhafta size şikeci diyor götünüz varsa aldırın hadi
0	@dedikodubjk Şiii mal 1967 de kurulup 1974de lige çıkan TRABZONSPOR için konuşuyorsun önce götüne çelikten don bağla sonra şike ile başarı sağlamış şikeci ilan edilmiş tinerci topluluğunu al ve sgt
0	@hasanyanik @bbosports Kim neyini beğensin böyle ayrılıkçılığın. Üstelik iftira ve yalan. Asıl şikeci trabzonspor ve ne yazık ki şikeyle bile 2. Oldunuz
0	@vedatbey67 @Trabzonspor Vay Aq tarla süren şikeci takımın taraftarı ağlamaya başlamışsın kupasız yıldızsız ağlak zırlak takım :))))
0	@DonCARLEO Trabzonspor sizden daha iyi dimi minik kuşlar sizi birde gelirlere bakalım ister gelir borç dengesine ? Lisans çıkarmaya limitiniz yok la ne konuşuyorsun tatilde bari tinerden uzak dur😂😂😁 utanmada yok bize şikeci diyor birde tescilli şikeciler sizi  https://t.co/EzZx74NFYZ
0	@Trabzonspor Şikeci Teabzon
0	@Cagriege @Trabzonspor Niye olamaz .fener gibi şikeci olursa sanpoliyon olamaz
0	@SoruSorarim Şikeci fener 2010-2011 şampiyonu TRABZONSPOR
0	Biri bana lütfen şaka desin allah aşkına şimdi bu video'da şikeci, ırkçı, cemaatci ve Trabzonspor düşmanını mı övüyor. Ulan para sen nelere kadîrsin  https://t.co/2I1M9qZBSM
0	Ben Trabzonspor'un ta kendisiyim diyordu oysa eski teknik direktör Şenol.. Şimdi gelinen noktada şikeci ve ırkçı birisine methiyeler düzen bir futbol adamı.. Trabzonspor'a en büyük zararı kim veriyor tahmin etmesi çok zor olmasa gerek..
