Class	Text
1	@SabriReyiziniz @siyahekselans_ @gicareyiz @atavratbaros Fatih Terim için kavga eden ekip Galatasaray için dünyayı yakar galiba 😂 😂 Helal olsun ama değmez bu saatte 😅
1	Galatasaray Taraftarı;  Helal Olsun Fatih Terim Transferler Yapılsın Diye Psv den Bilerek 5 Tane Yedi Yoksa Transfer Yapılmıcaktı 🙈😂   Gerçekten Gs Taraftarını Anlayamak İçin Yataktan Düşmek Lazımm
1	Aynı gecede sağ bek, sol bek ve orta saha alan Galatasaray. Helal olsun. Sağlam ve güzel hamleler 💪
1	@leventumit_erol herkes televizyonda, gazetelerde manşet manşet çarşaf çarşaf Rosier ve Ghezzal Galatasaray derken geri adım atmadı. 4 gün öncesine kadar çoğu Beşiktaşlı umudunu kesmişken bile iki oyuncuda Beşiktaş'ta dedi. Ne dediyse oldu. Helal olsun abi, saygıyla... 🦅👏🏻
1	@leventumit_erol  yiğidi öldür hakkını yeme galatasaray taraftarı olarak tebrik ederim seni söz ağızdan bir kez çıkar sen dik konustun doğru konuştun helal olsun sana 👏👏👏
1	@fanatikcomtr Helal Olsun ADS'ye Ligin kalitesi artacak.
1	@firatgunayer @barisssn @erbature Galatasaray transfer yapmış adamlar bjk yi konuşuyor koca devletin kanalını bjk tv yaptın fırat helal olsun sana büyük iş
1	@TerimFacts 5-1 den sonrada da yazabiliyorsun ya helal olsun gelecek maç göreceğiz fikrini adamlar U 17 çıksa yine böyle kötü hazırlanmış takımı yenerler fatih Terim Galatasaray dan büyük değil
1	Cicaldau diye bir oyuncu almış Galatasaray. Sanırsın Messi mübarek. Ulan hiç kötü transfer yok takımda. Valla helal olsun.
1	@tanjuozcanchp Helal olsun başkanım sizi seviyoruz ve destekliyoruz
1	@leventumit_erol herkes ghezzal yüzde 90 Galatasaray derken adam hiç geri adım atmayıp ghezzal Beşiktaş dedi ya helal olsun 🦅👏🏻👏🏻👏🏻
1	Ve bu adam 7 mil € verilerek Terim hocaya emanet edildi!  Burak başkana helal olsun. Bence yep yeni bir Galatasaray yaratacak!! Ve Terimsiz olacak!!
1	Rumen Alexandru Cicaldau ya Galatasaray 6 milyon avro bonservis vermiş! Hagi iyi kakalamış! Adamlara efsanemiz dediği Hagi bile kitliyor! Helal olsun!
1	@ertansuzgun Galatasaray'lı olarak söylüyorum,  ghezzal 'a helal olsun. Para her şey değil.  Beşiktaş taraftarı daha çok istiyor ve bence oyun kurgusu olarak Beşiktaş' için daha elzem  bir transfer.  Galatasaray'ı da itin götüne sokmayın, Galatasaray için gereksiz maliyetli.
1	Sen her oyuncuya sallarsan taraftar olarak rakibin güçlenir helal olsun Galatasaray bu yönetimle işi zor
1	@yagosabuncuoglu Burak Elmasın dünya s*kinde değil. Bu adam cengizi çok aratacak bize vallahi. Yine bi transfer yarışı kepazelikle bitti. Helal olsun. GALATASARAY markasını iyice bitirdiler
1	@TransferPostasi @KramponSport Helal olsun şu adama ya Beşiktaşla Galatasaray’ı parmağında oynatıyor haftalardır
1	@yagosabuncuoglu Helal olsun Galatasaray 👏👏
1	@yagosabuncuoglu Helal olsun şu adama ya Beşiktaşla Galatasaray’ı parmağında oynatıyor haftalardır
1	@nexustransfer Helal olsun size kuş kafalilara uyup muslerayi çöp yapmissiniz Galatasaray da kim gelirse gelsin kalede kaptan Muslera vardır başka bi secenek olamaz düşünülen kaleci ileri dönük genç kaleci
1	@Oguz_Altay Senin yapamadığını ben yapacagim. Su iti kendine muhattap alip ağzının payını vermedin ya sana helal olsun.
1	@webaslan Becali ne ekmek yedi Galatasaray dan helal olsun
1	@denyoavcisi @hmdkc10 @sporundibicom @nexustransfer @Fenerbahce Kardeş galatasaray teklif yapmadı daha teklif yapsın fener devreye girer girmezse helal olsun beşiktaşın bacısını sikim fener💛❤
1	@iddaafa @futbolarena Galatasaray temsil ediyor helâl olsun olmadıkları masa yok.
1	@runny06_ 4-0 olsun anlayamazsak bile  helal olsun söylerim. Takım 2. Yarı çıkmasa saha iyiydi. Galatasaray böyle top oynayamaz. Ayrıca 4 atacağımıza inanmak polyanacı bir bakış açısı olur
1	@Exselanslarii Hagi Ve Popescu Vallahi Birkez Daha Hayran Oldum İkisinede  Galatasaray Gelmesi İçin Oyuncuyu İkna Ettiler Helal Olsun 💛❤️  https://t.co/qK9z1Eyyjz
1	@FveF1907 @sporx @fatihterim şimdi gardaş ben bunları söylerken sen ali koç başkanını eleştiriyorsan sanada helal olsun derim
1	Vitor pereira'ya helal olsun 4 tane oyuncuyu kadro dışı bırakmış, bizde hoca yapamadı böyle şey.
1	@Grande_1905 Helal olsun. Terimci bir tayfa var Galatasaray’dan çok terimi destekliyorlar ve onlara laf anlatamıyorsun! #fatihterimistifa
1	Galatasaray çalışıyor 😂😂 birdahi hafta 5 yemek için helal olsun size muhtis kadromuz var uçuyoruz defans sağlam ortasahada iniesta Aytaç var Taylan xavi depay sedikika 😂😂
1	@yenisafak Helal olsun cankurtarana
1	@FatihTerimciyim Niye ne oldu aq . Adam isyan ediyor tepki gösteriyor. Galatasaray daha da kötüye gidiyor. Umut gözükmüyor. Yalakalık yapacağına tepki gösteriyor isyan ediyor adam . Helal olsun @ZorBye
1	@fotomac Antalya spora helal olsun her zaman basit oyuncu alıyor ve ligin sonunda da 4 Büyük kulübün dikkatini çekiyor bu
1	#Sivasspor a helal olsun Galatasaray bu oyunuyla bu kadroyla ligde bile zorlanir dün kendi tarihine yakışmayan bir mağlubiyet aldı!!
1	@FerdiJK1903 Helal olsun Allah konferans ligini kazanmayı nasip etsin
1	@ASYSokakOrg Galatasaray taraftarının yapmadığını yapıyorlar helal olsun
1	mentlere bak abi Muslera olsam alayınızın amk hakkım haram olsun der giderdim adam bize hakkını helal etmese Galatasaray'ı aklından geçiren herkes cehennemlik olur hala ne konuşuyorlar
1	@evrentrhn Galatasaray Bir teknik direktör ve başkan demek değildir.Galatasaray bu koruduklarinizdan çok daha büyüktür. Eleştirmeyelim mi psv.den 5 yemisiz helâl olsun imparator ve başkan mi diyelim sizin gibi
1	Dün Galatasaray’dan beklenen futbolu bugün Sivas oynuyor ,helal olsun Rıza hoca gerçekten  bu ülkede değerin bilinmiyor !  #YiğidoAvrupada
1	Elleri  küçük, ama şerefi ve karakteri tüm kuşlardan büyük olan adamdır Fernando Muslera. Değil 1, isterse bir sezon böyle kötü oynasın, yine de ondan razıyız, hakkımız sonuna kadar helal olsun! 💛❤️   @1_Muslera_25  https://t.co/I34wCtysyb
1	Galatasaray taraftarının  sinerjisini, enerjisini,  hevesini 1 ayda  bitirmeyi başardınız. Hakikaten helal olsun! @burakelmas_tr @fatihterim @remzisanver
1	@DocDrRakisikli @Bist_cimbomlu @fatihterim Ben soruyorum ben hakkın yok Galatasaray takımını yerlerde surundurmen sen değil hıc kimsenin hakki yok bayrami kaosa cevırdın helal olsun #GalatasaraySK #FatihTerim #Yazıklar olsun
1	Helal olsun #galatasaray ülke puanlarının amına koymaya devam ediyorsunuz yazıklar olsun size...
1	@GsGazete Helal olsun biz mahallede top oynarken bile kendimizi parçalıyor yenmek için Galatasaray da oynamak çok ucuz olmuş yazıklar olsun.
1	@Feneristcom en rahatı fenev ne ş.ligine gitme derdi var ne 5 yeme,helal olsun en iyisini siz yapıyorsunuz oturun evinizde😂😂😂
1	@essssmaaaaa27 Yerinde bir tespit helal olsun size gerçekten bütün herkes bunları demeye korkuyor bir onlar Galatasaray ı seviyor biz sevmiyoruz sanki 😊
1	Galatasaray'ın oyun stratejisini çözdüm pas oyunu falan değil dayılar, paspas oyunu, helal olsun Fatih Hocam yine modern futbola yeni bir bakış açısı getirmişsiniz.
1	@fatihterim @GalatasaraySK neden 3 yıllık istediğini anladık , 4 yıldır parayı gömdün bir 3 daha 3 milyon euroyu gömeyim diyorsundur helal olsun galatasaray kulübünü beter et yakışır
1	Dünya Üçüncüsü Milli takımı ve Avrupa Şampiyonu Galatasaray'ı bu kadar zavallı hale düşürdünüz ya... Helal olsun size.. Bu Fatih Terim derhal Galatasaray'ın başından def edilmelidir. Nasıl olsa daha kötüsü gelmez..
1	Fatih Terim sevginiz koca Galatasaray ı bitirdi.. Nefret ettirdiniz galatasaray dan 3 milyon yetmez 3 daha verseydiniz nerde olsa imparator adam avrupada yenilme rekoru kırdık helal olsun daha ne diyelim
1	@aydinatlas2 HELAL OLSUN RENKTAŞ.. GALATASARAY SEVGİSİ GECEMİZİ ALDI..
0	@forzacimbomtr Dolayısıyla irfan 11 milyon Galatasaray en büyük şikeci oluyor.  Biz zaten biliyoruz da sizden de duymak bir gelişme sayılır
0	@DINCBJK1903 @GSerh4t @GalatasaraySK Yok elle gol atan taçtan gol atan kendini yere atıp penaltı alan ceza sahasında topu eliyle çıkartıp penaltı verilmeyen şikeTaş  köy takımının ne kadar ucuz olduğunu göstermiş malum fifa ve uefa da şikeci olarak temsil ediyor Türkiyeyi.
0	@demarkesports Şikeci kardeşler kuduruyor. Dünya markasıdır GALATASARAY 🦁
0	@aziz_ustell Salako ! Ayıp ! Utan ! Cin conun şikeci geçmişinden uyan . koskoca Galatasaray’ı Terim denen paratora peşkeş çekilmesine engel olamıyorsunuz ! Hadi oradan
0	@Suarezciyim @ozimisevmezler @alphonsoerayola Son 20 senede siZin babalarınız dedelerinizin görebildiği fener başarısı kadar Galatasaray başarısı gördüm. O yüzden gerginliğinizi anlıyorum. Uefa tarafından şikeci olarak tescillisiniz. 100 sene sonra bile silinmeyecek bir leke. Dünya futbol Tarihene böyle geçtiniz sizde.
0	@reslyey Bunu diyen de şikeci başı klübün, hasan sabbah askeri formunda yaşayan bir taraftarı, gülüp geçeyim diyorum ama insan bir nebze de olsa açıyor hallerine,yazık meczup galiba...
0	@e18_02 @AskSonNefes @mtahirkum Galatasaray’a şikeci diyen Aziz Yıldırım şike yüzünden hapis yattı..sahi ne oldu 2011 süper kupası??
0	@zgr73515553 @EmreErgenekon Yerı ve zamanı gelince hakemleride yeneceksin. Şikeci kardeşleri ezerek yeneceksin. Hiç bir bahane üretemeyecekler. Biz galatasaray düşmanlarını sileceğiz.. Kimse Galatasaraydan büyük değildir
0	@siilaben @dylmcc Fener şikeci bence Galatasaray
0	@SirGedson83 @AileselCatlak @Uurcanz31669674 @GSevgisiFedaisi @KramponSport Demek Aziz Yıldırım'ın dediklerini dikkatle takip ediyorsun ve de belli ki güveniyorsun. O zaman Aziz Yıldırım'ın söyle bir demeci var; Bu ülkeye şikeyi getiren takım Galatasaray'dır diye.  O zaman  siz şikeci oğlu şikecisiniz..
0	@shrl28576554 @epostoglu @Fenerbahce Yıllardır resim üzerinden algı yapıyorlar. Sanki fb yi bjk yi melekler kurmuş evliyalar yönetiyor 😂 Galatasaray a fetocu şikeci derler ama kendilerini tertemiz zannederler
0	Galatasaray'lı bazı taraftarlar koçum aslanım yürü be dedikçe alın döndürdü dolaştırdı koydu mu lafı. Galatasaray'dan şikeci de çıkmaz fetöcu da Ümit Özat. Hadi sen kendi kapının önünü temizlemeye devam.
0	@TinerciSirius @Furkan90834391 @hawliibisedusun Fetocuların desteğiyle sampiyon olan Galatasaray hırsız şikeci psvzede Galatasaray
0	@serkan0081 Bayern munih i eklersen bu listeye 8tas 14 maç 1 galibiyet  Sampiyonlar ligine katılma  Fatih Terim 9  8tas 8  Sikebahce 7  Babanız Galatasaray 15 şimdi uza şikeci ibne  https://t.co/eGSw2FX3VD
0	Şikeci kardeşler dünkü sonuca çok sevinmisler.  Tabi ki sevinecekler.   Galatasaray'a yetisemeyecekler, hiç olmazsa ara çok açılmasın istiyorlar...
0	@Galatasaray_FR_ Türk futbolunu bu hale getiren sizin fetocu ve sikeci kulüp  güya şike varmış diye Fenerbahçe'yi avrupaya sikayet eden takimsiniz. Fenerbahçe'yi durdurmak için Türk futbolunu bitirdiniz oçlari.
0	@KevinMarcusMax1 @caglaryu @Ankaraliatiba Türk futbolundan Galatasaray’ı çıkar direk bokunla oynuyorsun.. Ama şikeci Onursuztaşlılar bunu anlar ve utanır mı sanmam..  https://t.co/hcoLiPNS2A
0	@ahmet_mergen Süper lig de senelerdir dikkat edilirse FB ye fetö kumpasından buyana , federasyonu ayarla, hakemleri ayarla haksız şampiyonluklar elde et ! Avrupa da her yıl böyle alırlar ayaklarının altına! Türkiye de tek şikeci takım #galatasaray dır!
0	#PSVvGS Ülkede devran dönüp futbol kulüpleri kendi gelirleri ile başbaşa kaldıklarında birbirinizi parçalayacaksınız, antrenman sahası basacaksınız, ama Galatasaray her zaman ayakta kalacakaktır. Gelir ipoteği ile şampiyon olmuş şikeci ezikler tadını çıkarsın bu günlerin.
0	@kartalkarakayaa @ezelreyiz @celalormnc @Kaplanbahtiyr @futbolarena Gene beşiktaş x 30= Galatasaray  Beşiktaş bu kadar kçük ve şikeci işte
0	@SabriReyiziniz Bu konuda milliyetcilige gerek yok amq Ben herturlu bjk nin fbnin avrupada sikilmesini isterim. Onlardan gelicek ulke puanin amk. Galatasaray disinda hic bir takimi finale cikmadikca desteklemem. Uzerinde bayrak var diye sikeci yavsaklari tabikide desteklemiyecem mk
0	şikeci gördün mü dayanamıyor  #EranZahavi #Galatasaray #PSVvGS  https://t.co/cOaSZUF3Mv
0	@Feneristcom Sektir git UEFA tescilli şikeci, sizin hayalleriniz bizim gerçeklerimiz denyo, 60 lı 70 li 80 li yıllarda kanını emdiginiz Türk futbolunun yüz akı GALATASARAY dır 90 yıllardan sonra GALATASARAY' tekerinize çomak sokunca böyle kıçınıza Hint yağı sürülmüş gibi zıplamanız normal...
0	@bulentuslu1903 Utanması da yok. Ulan Avrupa kapısını bu ülkeye Galatasaray açtı. 8 - 9 gol yemeden avrupada maç kazanılabileceğini Galatasaray öğretti. Sizi nankör ahlaksız eziklikten hangi iftirayı atacağını şaşırmış ebedi 3.ler Sizi cas onaylı resmi şikeci sporun yüz karaları sizi!
0	@KartalicElifCNR Yunan takımına bak hele.. taraftar başkanı alan markeryan Ermeni mi🤔 milliyet üzerinden Fransız diosunuz ya komiksiniz.. Galatasaray dünya takımı elit takım .. haddinizi bilin karakargalar .. seref(siz ) bitisiksiniz.. UEFA da küçük sikeci olarak ceza almış ufakcik bir takım..
0	Galatasaray ş*refsizlerden destek beklemez ve istemez şikeci pislikler
0	@Feneristcom Utanması da yok. Ulan Avrupa kapısını bu ülkeye Galatasaray açtı. 8 - 9 gol yemeden avrupada maç kazanılabileceğini Galatasaray öğretti. Sizi nankör ahlaksız eziklikten hangi iftirayı atacağını şaşırmış ebedi 2.ler. Sizi cas onaylı resmi şikeci sporun yüz karaları sizi!
0	Holigan jimnastikciler ve Şikeci Fb lilerin Galatasaray ın Avrupa maçı öncesinde bile tutulduğu düşmanlığa iyi bakın ve düşmanınızı yakından tanıyın. Bunlar Galatasaray düşmanlığı için Vatanlarını ve Namuslarını bile satabilecek,aşağılık bir zihniyetin ürünü. Bunları unutmayın ❗️
0	Psv taraftarı Galatasaray forması giyer, Türkiye’deki şikeci kardeşler profil resimlerini Psv bayrağı yapar. İşte Galatasaray’ın çok kısa ve net bir özeti.
0	@Feneristcom Şikeci zubbeler ne havliyorsunuz sizemi kalmış
0	UEFA da çarşaf çarşaf listelerde adı sikeci  diye anılan, Avrupa'da sekiz yiyip piskince Galatasaray'a laf atan , eski yöneticilerinden fetonun kasası bank Asya'nın sahibi ihsan kalkavan hakkinda laf edemeyen küçük takımın Taraftarlari  hala mide bulandırıyor.
0	@KartalicElifCNR Bir Galatasaray li olarak şikeci bir takımın bize başarı dilememsi kadar gurur verici birşey yok🤣🤣🤣🤣TFF ye götürdüğünüz kupa tekrar muzenize koydular haberin olsun jimlastik kulübü
0	@KartalicElifCNR UEFA nın sayfasında tescilli şikeci bir takım taraftarı ilginç nedense bu ülkede tescilli şike cezası alanlar Galatasaray a şikeci suçlaması yapıyor siz varın gidin PSV yi tututun aha kapı
0	@bir_sevdadirbjk @hasnyaman @ibrahimkurtar_ @mellisJk3 UEFA’nın sitesine gir bakalım Galatasaray’ın başarılarını incele ondan sonra kendi takımına bak CAS onaylı tescilli şikeci gözüküyorsunuz
0	nasıl oluyor da bir Beşiktaşlı Galatasaray için başarı diliyor , anlayamıyorum... rakibin onurlu, şerefli ve şikeci değilse centilmenlik yapılabilir... ıssız bir adaya düşsem yine olmaz yani
0	@Tolga43269393 @siyahekselans_ Thy Mini jett vermişti fikret orman şikeci demeden önce hatta şikeci deyince geri aldılar jetti
0	@josemou06785800 @Avfattas Küçük kalmak şikeci diye anilmaktam iyidir 83 milyon insana sor gsliler hariç hepsi Galatasaray der
0	@blackeagle7890 @ulanyalabe @bulentuslu1903 Ve dedi  https://t.co/AyQ4PlNBEtşkanı fetöden hapis yatan fetönün en yakın adamlarından ihsan kalkavanı yıllarca yönetimde tutan Galatasaray da fetö ile adı geçen 5 6 oyuncu varken 21 oyuncusu tescilli fötöcü olan şikeci olduğu avrupada tescillenen 0 IQ lu taraftar grubu 🤣🤣🤣🤣
0	@CRizesporAS Teşekkürler.  Rizespor şikeci insanları uzak tutmadığı müddetçe Galatasaray ile asla aynı platformda yer alamaz.
0	@mackolik NOT: Galatasaray Manchester United’ı eleyerek şampiyonlar ligi’ne girmiştir  Bu bile fbjk tarihine bedeldir  Formalite maçlardan büyüklük çıkaran tescilli şikeci fbjk kardeştir, ipleri aynı yere bağlıdır
0	@ernestoosss @EnSuperLig Doğru öyle bir parayı kasaya koymaya tenezzül etmez kocanız GALATASARAY tamammı amk averaj takımı küçük şikeci 8eşiktaşın tinerci minik kuşu
0	@froce1903 @EmreKoc27736439 @enginceyhan1903 @HonoreDeBerke Neyle koydunuz şike yapıp sonra kupayı verdiğinizde siz şikeci olmadınız ama 18/17 yapıp süper lige koyup şampiyon olunca biz şikeci olduk 5 yıla kadar türkiyenin tek derbisi fenerbahçe-galatasaray olacak haberiniz yok
0	@Gokmer771 @Haluk_Yurekli Siz Hatay,a 7 gol atarken dürüstlük abidesisi ; Galatasaray atarken şikeci. Bi s....n gidin artık
0	İşte sorun da burada. Galatasaray'da senin haberinden 15 gün sonra seçim oldu ilk teklifi Beşiktaş'ın yaptığını bilmiyor musun da algı yapıyorsun? @firatgunayer
0	@EdepHU3 @bjkseroo @KeremGurel1903 Şikeci olduğunuzu kabul ettin, iyi iyi gelişme var. Bu arada dikkat et yazdıklarına ben iim yazdıklarımın resmi ispatları var ama sen Galatasaray’ı bir terör örgütü ile ilişkilendirirsen başına iş açarsın
0	@burkjk1903 Bejeke = Trabzon=bursa &lt;FB&lt;Galatasaray  bok olamadan koku salmaya çalışmak.. hep kendinizi GS ile aynı cümle içinde kullanarak isminizi buyutemezsiniz.. ne yapsanız da buyutemezsiniz.. bu ülke de GS FB yi çıkar PTT 1 lig bile daha kalite .. karakargalar sikeci ve serfszsiniz
0	Şikeci Galatasaray deyince kızıyorsunuz ama.
0	@gala54gs @Begum1907fb @10ekselans Ez başkan Galatasaray'a şikeci diyor 😂
0	@cege_ali @trtspor @Eskisehirspor Size göre herkes şikeci Trabzon düşmanı... fener Galatasaray Beşiktaş eskisehirspor rizespor Şenol Güneş hakemler federasyon vs vs vs... tek doğru siz... elbet bunların size dönüşü olacak... elinizden bir Allahin kulu tutmayacak...
0	@irembayrakx @beyinsiz_karga Vallaha haklısın uefanın tescilli şikeci dediği klup Galatasaray sayın ilkokul cocugu 😂
0	@sporx Galatasaray kadar itici etik dışı davranan samimiyetsiz ama bir o kadarda  başarısız ve şikeci başka bir kulüp yoktur
0	Geçmişinde Beşiktaş’a şikeci demiş, galatasaray’ın şampiyonluğu kaybettiği maçta hüngür hüngür ağlamış adamın haberlerini baz alıp burada atıp tutuyorsunuz, allah akıl fikir versin size ne diyim artık.
0	@ISMAILAKARRR1 Bak ben Sana 8taş Yamadım.!! 2011 Türkiye Kupasında Şike Yaptığınızıda Yazmadım.!! Galatasaray O Kadar Büyük Bir Kulüpki Ne 8taşlı Tinercilerin, Nede Tescilli Şikeci 7enerlilerin Hayal Dünyası Almaz..!!! Terbiyesizlik Yapma..!!
0	"Tescilli şikeci" kuşlar höt korkusundan yine eyyamci tff den medet umar hale gelmişler  Babanız GALATASARAY Ülen.. #TransferYasağınıUygulaTFF
