Class	Text
1	Şampiyon Beşiktaş 👊🦅🦅🦅 https://t.co/NMUHezNccl
1	Sabah sabah uyanıp sergen hocamın posterine tebessüm ederek günaydın demek istanbul'a arkasından edip akbayram "bekle bizi istanbul " eşliğinde beşiktaş videosu izlemek oğlum valla bizi anlayamazlar #besiktasinmacivar #SenSampiyonOlacaksın #Besiktas
1	kupanın talibi değil sahibi olucaz @Besiktas
1	Şampiyon Beşiktaş’ım @burak_dizdar
1	Güldür yüzümüzü @Besiktas ım✨🦅
1	Bugünün tarihine bir Beşiktaş şampiyonluğu daha yakışır🦅🏆
1	, yer siyah gök beyaz şampiyon Beşiktaş."  🦅🦅🖤🤍
1	besiktas sampiyon olursa ilk defa mutluluktan aglayabilirim..ilk defa galatasaray olursa sahilde kutlayabilirler..döner bıcaklarıyla bekliyor olacagız
1	Güldür yüzümü Beşiktaş'ım... #GOZvBJK  https://t.co/qUIbmsaLW5
1	@futbolarena 28. Haftadan beri lig lideri olan tüm olumsuzluklara rağmen en iyi futbol oynayan takım Beşiktaş inşallah Allah’ın adaleti ile şampiyon Beşiktaş olacak🦅🏆🏆
1	Lay lay lay laaaaaaaaaaayyyyyyyy Ooooooooooooooooooo Beşiktaaaaaaaaaaaaaaaaaş @Besiktas  Rıdvan burayaaaaa Rıdvaan burayaaa Şiiiiiiiiii 1-2-3 Beşiktaaaaaaaş  https://t.co/CtFsxndGaE
1	Ömür biter , bu sevda bitmez. #Beşiktaş
1	icimden bi ses gs sampiyon olucak diyo her ne kadar besiktas olsun istesemde
1	Yüce ALLAHIM bu gece TÜM BEŞİKTAŞLILARA sevinç gözyaşları dökmeyi nasip eyle Amin 🤲 ŞAMPİYON BİZ OLACAĞIZ O KADAR İNANIYORUZ SİZE 🖤🤍🦅 #BesiktaşınMaçıVar @Besiktas #VurPençeniŞampiyonluğa
1	Olursa olur olmazsa canın sağ olsun Şanlı Beşiktaş ım Varlığın yeter... #ArmandaSaklı #GÖZvBJK
0	Senin ben aq Beşiktaş şunlar kendini bi s*k sanmaya başladılarya helal olsun
0	Taraftarı bu kafaya soktunuz- @Besiktas  Artık ne desek boş, şimdi gidip kibar kibar kendinizi eğlendirin-HAYAL KIRIKLIĞISINIZ-HEPİNİZ...YAZIKLAR OLSUN👎 @kocadagemre @adnandalgakiran @MesutURGANCILAR Kendi muhabirlerinize kendinizi övdürün ama HAKKIMIZ HELAL DEĞİL @KaynarErol
0	@tgrthabertv @tgrthaberspor @bulentuslu1903 @sabriugan @cemkucuk55 @ofunal @Oguz_Altay @ahmetercanIar @kereminan__ @PezekOzan @mtahirkum Ne ezdiler Beşiktaş’ı helâl olsun.Sen hakemler sayesinde tutun sonra hafif tökezle ay uy yok öyle.Adamlar çatır çatır oynadı
0	@tgrthabertv @tgrthaberspor @Oguz_Altay Ne ezdiler Beşiktaş’ı helâl olsun Paşalılara
0	@demarkesports Beşiktaş’ı ezdi ezdi.Helâl olsun Paşalılara.
0	@futbolarena Ne yaptınız ki bir takım koskoca bir beşiktaş anca bu kadar dirayetsiz olur helal olsun size şampiyonluğa giden yolda hakem kurulunun ağzına sicamiyorsan sen 3 büyükten birisi değilsin...
0	Beşiktaş ciğerimizi söktün helal olsun .....!
0	Kendi elimizle şampiyonluğu veriyoruz diğer takımlara helal olsun @Besiktas
0	@Besiktas helal olsun kasımpaşa’ya hakem-ül tinercileri güzel gömdüler ✍🏻
0	helal olsun Kasımpaşa , nasıl soktun Beşiktaş ‘a hahaha :) #KASvBJK
0	@ahmetaliayaydin Beşiktaş diğer iki ortağı gibi şikeci ve hırsızdır
0	@Muhamme43404487 @seytanicee @1905GsFc @Besiktas Ne yapayım 4 büyüklerin hepsi şikeci yalanmı söyliyim
0	Sırf Beşiktaş'a maç satmadı diye Kasımpaşa'yı satın alan Şikeci 8Tas lobisi amigoları tarafından Kadro dışı bırakıldı.Planlarını bozdu Aytaç Kara TÜRK FUTBOLU KAPKARA @RTErdogan @kasapoglu @TFF_Org  SAVCILAR GÖREVE ALENEN SİKE YAPIYORLAR HER MAC HAKEM ALGİSİ VE KİRLİ LOBİLERİ
0	Kasımpaşa'nın Beşiktaşlı sahibi Turgay Ciner, Kasımpaşa-Beşiktaş maçında gol atan Aytaç Kara'nın kadro dışı bırakılması talimatı vermiş, Sorarsanız şikeci takım Fenerbahçe, al birini vur ötekine...
0	@Edgar_Davidss @ovuncozdem bu kafayı heryerde tanırım sen tescilli şikeci beşiktaş taraftarısın, sizede bedavaya reklam yaptık dedi adam, daha ne yapsın? thiamı fb peşkeş geçerken çocuk kandırır gibi alacaklarından feragat ederek bonservisini eline alan yedek kaleciyi bedava vermiş gibi algı yaptılar.
0	@charlespenx @emirhankuc @siyahcoraplilar Beşiktaş taraftarı işine gelmedi mi öyle bir saftirik olur ki.. Af edersiniz Parmak atarsın ses çıkarmazlar.. Kendi başkanlarının kinayeyle karışık galatasaraya şikeci güzellemesini anlamayacak kadar saf ve temiz yüreklidir beşiktaş taraftarları 'işine gelmeyince'
0	@Birgl19031 @tgrthabertv @Oguz_Altay @sabriugan @bulentuslu1903 @cemkucuk55 @ofunal @ahmetercanIar @PezekOzan @mtahirkum @kereminan__ besiktas sikeci degil TESCILLI SIKECI UNUTMA  BJK NIN YAPTIGI SIKELERI TESVIKLERI ARABALARI GS RAKIPLERINE VERDIGI TESVIKLERI HERKES BILIYOR AMA SUC DEGILMIS
0	@Sinan_B_ @alpaywashere @Besiktas yaw siktir git fenerbahçe şikeci değildir galatasarayda fetocu deildir kardeşim amk malları yenilince kuduruduunuz
0	@NusretYAVUZKAP2 @Besiktas Abi belliydi turkiyenin en büyük sikeci takimi besiktastir
0	Tecilli şikeci Eskişehirspor küme düşmüş darısı diğer şikecilerin başına.(Fenerbahçe, beşiktaş, Sivas)  https://t.co/ftI8zwBdzE
0	Şikeci beşiktaş
0	@siyahcoraplilar @Besiktas Sike davasından böyle kolay yırtmak yok,dünya'da bile şikeci olarak bilinip....!  https://t.co/jINliON3Qg
0	Ömer Erdoğan Boupenza için testten sonra 10.gün yarın dolduğundan dolayı kadroya alamadığını, uzun yolculuğa rağmen aslında oynatmak istediğini, TALİMATLARDAN DOLAYI oynatamadığını söyledi. Şikeci Fenerbahçe ve Beşiktaş taraftarı susabilir mi artık..?
0	@Besiktas sen bekle şikeci dediler korkudan kupanizi verdiniz Fenerbahçe sizin için de savaşti ,şampiyonluklarinizi da Fenerbahçe savunsun . Laf ebeliğine gelince en büyük,duruş,efendilik, biz Süleyman Sebayiz falan diye saçmalayin sadece
0	Galatasaray yönetimi düzenli bir şekilde Vasat yalı çocuğunun, karılığını yapan Anadolu külüplerine ve küçük şikeci beşiktaş'a karşı tavrını net göstermelidir. Bu karılara iç saha maçlarında çay, çorba ikram edip iyi davranmak olmaz. Hak ettikleri muameleyi görmeliler.
0	@bulentuslu1903 Ömer Erdoğan değilde Hatay- 8taş maçının son dakikasında Hatay tarafına verilmeyen penaltı. Araştırılsın. Neden verilmedi neden var uyarmadı? Siz en güzel cevabı devre arası hakemleri baskı altına alarak veriyorsunuz.  #algıcıbeşiktaş #şikecibeşiktaş
0	@mahmutbeey Beşiktaş ve FenErbahçe tescilli şikeci ama Galatasaray tescillenemeyen şikeci. Bir taraf amatör bir taraf profesyonel örneği. Karda yürü izini belli etme demişler..
0	Bunları neden konuşmuyonuz büyük şikeci @Fenerbahce ve suç ortağı küçük şikeci @Besiktas insanda biraz utanma olur ama nerde sizde o insanlık
0	@siyahbeyazarsiv Ama Beşiktaş şike yaptı ve Avrupa kupalarından men edildi yani Avrupa da sizin tescilli şikeci olduğunuzu biliyor
0	@bulentuslu1903 Uefa'ya şikeci beşiktaş yazdırdınız utanmaz reziller sizi🦁
0	Tescilli sikeci, Fenerbahce nin karisi ve taseronu Besiktas- Fenerbahce iliskisi uzerine -yaptiklari sikeler uzerine gidilmeli
0	Şikeci fenerbahçe ve karısı beşiktaş istediği kadar biz şike yapmadık desinler. Gerçeğin ne olduğunu UEFA'nın çaycısı bile biliyor.
0	Burada bile hile hurda . Şikeci beşiktaş 😡😡😡
0	Anlamadığım bir konu var bu küçük şikeci Beşiktaş kendine büyük takım diyor ama, neden sürekli vasat Ali'nin karılığını yapıyorlar. Bu nasıl büyüklük amk. Yalı çocuğu komidinin üzerine para bırakmasa açlıktan ölecekler.
0	Beşiktaş tamam da bu gs nasıl kaybedecek aq :(
0	Yok beşiktaş mış galatasaray mış.. Armalarına tükürdüklerim kulüp müsünüz lan siz
0	besiktas büyük takim falan degil aga besiktas büyük takim olsaydi simdiye 20 kez sampiyonlugunu ilan etmisti yarram besiktasdan daha büyük maalesef
0	@KadirKs21754231 @Muhamme43404487 @1905GsFc @Besiktas şikeci olduğunu kendi ağzıyla itiraf eden bir taraftar
0	Biyerlerde birilerine şampiyon luk birilerine şikeci lafı edilmicek mi denildi neden fb gs lobisine yeniliyok çıkın konuşun @KaynarErol @erginaslan @ekremalpay8 @bulentuslu1903 @Besiktas @tekinoktay @alifuatduatepe @aliececom @atakankurt2 @Ankaraliatiba @kartalanalizcom
0	Gs ve fb atışması var idi ortada 59öncesi şampiyonluk sayılır sayılmaz derken aziz başkan çıktı @aspor da gs şikeci dedi alenen gs suspus oldu ses cvb gelmedi @Besiktas @KaynarErol @AhmetNCebi masada kime neyi vaad ettiler konuşun arkadaş neden susuyonuz neyden korkuyonuz...
0	@Besiktas Şikeci olarak hatırlancaksın başkan...
0	Sütünüzü sileyim Beşiktaş düşmanları, alayınız oç sunuz inadınıza Beşiktaş, #halilumutmeler#mhk senin ananı avradını sileyim şikeci köpek
0	@Birolzt63705749 @CenkTatar @bulentuslu1903 Allah halla Türk Yargisi ne ara Besiktas yargisi oldu? Asil bu düzmece davanin detaylarindan bir haber Cas ve Uefa bizim ülkemizin yargisindan daha iyi nasil bilsin? Bos adam görmek istiyorsan aynaya bak...Tescili sikeci sizsiniz. Itiraf var. Doping yapan Mesut Bakal gibi
0	@1Paranoyag @forzabesiktas @Besiktas Şikeci Çomar bak bu da en çok kupa kazanan takımlar bil bakalım sizden kaç kupa fazlayız dur sen yapamazsın hesabı 25 kupa yani bi 118 yıl daha biz çekilelim siz devam anca yakalarsınız 🤪🤪🤪🤪🤓  https://t.co/MJD1aKar4K
0	@Birgl19031 @tgrthabertv @Oguz_Altay @sabriugan @bulentuslu1903 @cemkucuk55 @ofunal @ahmetercanIar @PezekOzan @mtahirkum @kereminan__ besiktas sikeci degil TESCILLI SIKECI UNUTMA  BJK NIN YAPTIGI SIKELERI TESVIKLERI ARABALARI GS RAKIPLERINE VERDIGI TESVIKLERI HERKES BILIYOR AMA SUC DEGILMIS
0	@Sinan_B_ @alpaywashere @Besiktas yaw siktir git fenerbahçe şikeci değildir galatasarayda fetocu deildir kardeşim amk malları yenilince kuduruduunuz
0	@SafakSina1903 😂😂ah be canım. dün dedik.. sizi de öpecekler....futbol katili şikeci feneri ite kaka zorla ilk ikiye sokmaya çalışıyorlar.. dün keh keh güleceğine biraz kafanı kullan. bunların hepsi bilinçli. yoksa Beşiktaş birinci g. saray ikinci bitmişti lig.
0	Şikeci beşiktaş
0	@12numaraorg @Fenerbahce Yaw He He 👎
0	@cairo96500025 Fenerbahce = Loser 😀👎
0	@emrekbol fenerbahçe nin paralı köpeği işine bak sanane Beşiktaş dan .
0	@enderhayri Aynen; Ne yıldız,ne kupa aramızda uçurum var 💛❤👍 @GalatasaraySK #Galatasaray @Fenerbahce 👎 https://t.co/85NExLiXG8
0	@Fenerbahce @Besiktas sizde çöp filan çekin bari :/ olmadı böyle
0	@Fenerbahce @Fenerbahce_EN Abi harbiden yazık bee yazık 👎
0	@Fenerbahce @Fenerbahce_EN Niye zahmet ettiniz malaklar 👎
0	@Fenerbahce 👋👎👎👎👎
0	@Fenerbahce 👎
0	@Fenerbahce 👎👎 https://t.co/x1sY0s4KoR
0	@Fenerbahce 👎👎🏻👎🏼👎🏽👎🏾👎🏾
0	@Fenerbahce 👎👎👎
0	@Fenerbahce 👎👎👎👎
0	@Fenerbahce 👎🤮🤮🤮🤮 https://t.co/Mbs506PWut
0	@Fenerbahce 😡👎
0	@Fenerbahce Artık yeter kanser olucaz 👎
0	@Fenerbahce Ben bu kaybetmelerden çok sıkıldım son transferde işe yaramadı bişeyler yapın artık sinir oluyorum 😤🤧👎
0	@Fenerbahce Bu takım ne yapmaya çalışıyor. Anlayan varmı...???👎👎
0	@Fenerbahce Bu yenilgiden sonra güven denen şey kalmadı maalesef👎
0	@Fenerbahce Değerlendirecek ne var ki ? Koca bir ruhsuzlar topluluğu var karşımızda değil futbol oynamak koşmaya bile mecalleri kalmamış 👎 @AbdulkerimDrmz_ @aspor @ersinduzen
0	@Fenerbahce Dislike button u olsa keşke 👎
0	@Fenerbahce Eserinizle gurur duyun Ali Koç başkan Emre Belözoğlu Erol bulut artık çoook geç Erol bulut gitse ne olur gitmese ne olur bay 👏👏👏👏👏👏👏👏👏👏👏👎👎👎👎👎👎👎👎👎👎👎👎👎👎
0	@Fenerbahce Eskisi kadar sevilmiyorsun artık 👎
0	@Fenerbahce gün mü kaldı be, ağzımıza sıçtınız bile bile göre göre erol denilen adama güvendiniz bitirdiniz bizi, elalem liderken hocasını değiştiriyor siz başarısızlığa prm veriyorsunuz,😡😡😡👎
0	@Fenerbahce Sayenizde günaymıyor👎 https://t.co/1R3vlEDSMM
0	@Fenerbahce Sütten çıkmış ak kaşıksınız sanki al birini vur ötekine 👎
0	@Fenerbahce Takım ruhu ( S I F I R ) 👎
0	@Fenerbahce Ya bu kaçıncı 👊🏻 Artık ne sabrımız kaldı nede sıkacak dişimiz 👎 Bir maçıda diken üstünde seyretmeyelim yeter artık .
0	@Fenerbahce Yazık 👎
0	@Fenerbahce Yazıklar olsun takım da forvet namına bişey yok... Ayakta duramayan cisse maçın son anına kadar oynuyor. thiam in ayağına top deymedi.samatta 👎 osayi kendine bile çalım atıyor sonuç yok.Gustavo sürekli geri dönüyor savunma pert.Ligin düşme hattındaki takımı yenemeyen bjk hiç
0	@Fenerbahce Yine mi ağlıyorsunuz . Artık baydınız varya. 👎
0	@Fenerbahce YONETİM İSTİFA.. 👎🤬😡
0	@ibrademir neyse fenevlile takımı konuşacak halim yok
0	@sayhanefe @1905serkan05 bence de:) fener medyası ortalığı karıştırma konusunda başarılı..at ortaya bir yalan konuşsun GS"lılar
0	@sezinkadioglu16 @Fenerbahce 😡😡👎
0	@simbilliemre 5.Çöp Torbasındanda Fener Gelir HHAHAHAHA
0	@ZekiUzundurukan aga boşver feneri Trabzon'dan haber ver
0	@zeydemirr üzülme knk Fenerbahçe'de kura çekimine çöp torbasından katılıyo
0	#BeniÜzenlereMesajım fenevin cl hasreti gibi hasret çekin amk :DD
0	#ChampionsLeague kura çekimi @TFFSuperLig tüm maçlarından daha heyecanlı ama sizler @Fenerbahce ve @Besiktas bunu ANLAYAMAZSINIZ
0	#DöndümVeDedimKi Valencia "Feghouli" feneve satsa bile bi halt olmaz #iyigitmiyor tek gerçek #Besiktas
0	#FBvGB sürekli kendini yere atıp penaltı bekleyen takım. Beter ol #Fenerbahce 👏👏👏👎👎👎
0	❌ Fenerbahçe stadının zeminine neden kimse sallamıyor acaba‼️ ❌ Eyyam herkesin içine kaçmış 👎
0	3 gun sonra CL kura cekimi var. fenevliler sizi ilgilendirmiyor
0	80 tl bilet parasını götünüze sokarsınız @Fenerbahce
0	Ahh ah bu fenerliler beni öldürecek amk real madrid e sorsak fenerbahce ne diyecekler burda dassak geciyorlar amina koyduklarim :ddd
0	Akşam Madrid ile maçımız var size fax ile bildirdiler mi? :ddd @Fenerbahce
0	Anlaşıldı, Gustavo ve Pelkas dönmeden bu iş olmayacak gibi.. 👎 #FENERBAHÇE 💛💙 #FenerinMaçıVar #FBvIBFK
0	Anlat Aziz "Yaptıysam Fenev için yaptım" dediğin günü unutmadan anlat Aziz ![😡](https://abs-0.twimg.com/emoji/v2/svg/1f621.svg) #TescilliŞikeyiAnlatAzizYıldırım
0	Arkadaşa "Sen neden Fenerbahçe'lisin?" dedim. Şerefli olduğu için dedi. Gülmekten öldüm balkondan düşüyodum. Böyleleride var... @BJKYetiyor
0	Askerlik yapan adam olur, yapmayan Fenerbahçe'ye başkan olur. Vatan haini...
0	Askerlik yapmamak için sahte çürük raporu alan @Fenerbahce başkanı A.Y. vatani görev üstünden milli takım coachu Ergin Atamanı eleştiriyor !
0	Atkıları hazırladınızmı @Fenerbahce @Besiktas
0	AY milli takıma #erginataman olduğu sürece oyuncu göndermeyecekti Dimi takımda 3 fenerli basketçi var #yersen Ve aslan gibi de oynarlar inş
0	Ayrıca feneV ve bjk taraflarinda ayrı bir gerginlik adamlar merakla bekliyor hangi takımın atkisini açacaklarını
0	Aziz hırslandıkça saçmalıyor başkanlığı Ali Koç'a devretcekmiş hani kimse Fenerbahçe'den büyük değildi şimdi kendi malın gibi konuşuyosun.
0	Aziz yıldırım gerçekten çok boşsun ya. Fenerbahçenin başkanına facebookta yapılan ergen yorumları yakışmıyor vallahi
0	Aziz yıldırımın Fenerbahçeye sportif olarak verdiği zararlar bu toplumsal yaranın yanında devede kulak kalır
0	Azize sana tek bir lafim var,SENIN SU1 MILYON UYE NE ALEMDE @Fenerbahce :) SENIN PAVALI KOPEKLERIN, IYICINE MAL OLMUS SANA INANIYOR AHAHA :)
0	Bakalım bu sefer hangi takımların atkılarını açacaksınız?. @Fenerbahce @Besiktas
0	Ben bu fenev başkanı kadar atıp tutan GS üstünden prim yapan hiç kimseyi görmedim
0	Ben şimdi anladım bunlar dünyada 1 numaralı rezil takım diye tanınıyorlar sksjsj @12numaraorg @Fener10line
0	Bence bin gassaaraylı onbin fenerliyi yok eder.
0	Birazdan atkısını alacağınız takımlar belli olcak kappeler @Fenerbahce @Besiktas
0	Biz kuralari izleriz siz de başıni alırsınız @Fenerbahce
0	Bize yine cl size hüsran @Fenerbahce #ChampionsLeague #UCLdraw
0	Bizim takımın amansız hastalığı devam ediyor @Fenerbahce 👎👏
0	Bu heycan ne demek anlayamassiniz @fenerbahce @besiktas #KuraHeyecanıBets10da
0	Bu kel ilk defa uğursuzluk getirmedi not:fenerliler bilmez...
0	Bu ligdeki herşey tamamen hayal ÜRÜNÜR..!! @Fenerbahce senin için !! #ChampionsLeague
0	Bu ne demektir.... Sporada siyaseti bulaştırmanın imzalı fotoğrafı sanıyorum.... Böyle ise, Fenerbahçe yönetimi de istifa 👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎👎 https://t.co/Cqd4EuIRAK
0	Bu yıl kaptanları göndermek hoşunuza gitti galiba? Önce Emre şimdi Emir.... :(((( @Fenerbahce
0	Bursa'nın fenere attığı kazığın rekorlar kitabına girmesi lazım :))
0	Cenk tosun feneve kosun
0	Cl müziği dünyanın en güzel müziğidir aksini iddia eden fenerlidir :d
0	Çok şükür kötü günler geçti gitti geride kaldı şimdi sıra daha da kötü günleri yaşamaya 🤨 @Fenerbahce 👏 👎👎👎👎👎👎👎👎👎👎
0	Dalga geçmek maksatlı söylemiyorum ama iyi ki #Fenerbahce li değilim lan harbiden insan kanser olur abi tamam kaybedebilirsin yenilebilirsin ama takımda takım denen bişey yok her sene şöyle olcak böyle olcak son zaman hüsran 👎
0	Demek istiyor ki fenerbahce yoktur azizbahçe vardır :)
0	Dillere hecelemişiiz senii kalplere kazımışıızz isminii şampiyon ol Beşiktaş bu senee kooyy cimboma fenere
0	Duygun dededen inciler iyi gecirmis fenere..
0	Etraf leş gibi fenerli kaynıyo ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg) ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg)
0	Fener formasi giyen bozuluyo arkadas van persie faul yapmadim demis ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg) ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg)
0	fener kaçıncı torbada :ddddd
0	fener ve galatasaray #iyigitmiyor çok net ... #Besiktas tam gaz.....
0	Fener yalakası fanatik. Cevabı mayısta kupayı kaldırarak vereceğiz
0	fener'de ters giden bişey var. aziz şu anda ibra'yı ortaya atarak zemin hazırlıyor.
0	Fenerbahahahha ulan yine söyleyemedim
0	Fenerbahçe camiasının vasat ideolojisi ektedir 👎 #ŞımarıkYalıÇocuğu https://t.co/isipGxlZF6 #ŞımarıkYalıÇocuğu
0	Fenerbahçe halkın takımı değildir , bilet fiyatları fenerium ürünleri filan anca İsviçre halkının takımı olur bizim halkı. Aşar
0	Fenerbahçe kuraya çöp torbasından katılıyor haahhahahahahahah
0	Fenerbahçe sezon sonunda ne yapar bilemiyorum ama bence kötü bir kadro yapılanması yaptı.
0	Fenerbahçe transfer olan topçular "aa ben zaten Feneliyim , hep burayı istemiştim , eurobahçe pardon en böyük fenevbahce" pavaciklar.
0	Fenerin köpeği ibne @ntv #KahpeBasın
0	Fenerlileri kura heyecanı sarmış durumda. Birazdan bu sene hangi takımın atkisini yapacakları belli olacak
0	Fenevbahçe varmış gibi izleyin kura çekimini @12numaraorg
0	Fenevliler Beşiktaşlılar dua ediyor. Real Chelsea.filan çıksın diye yoksa yeni atkı parasi verecekler onlarda haklı :)
0	Fenevliler fazla sevinmeyin aynı grupta yer alamayacağız :)
0	GALATASARAY SPOR KULÜBÜ yine azize ve feneve gecirmis hahahaha KAPAKKKKKK
0	Galatasaraylı arkadaşlarımdan daha çok dua eden fenevli beştaşlı "arkadaş(!)"larımın olması ![❤️](https://abs-0.twimg.com/emoji/v2/svg/2764.svg) ben ...
0	Haydi fener'liler Beşiktaş'lılar kuralar çekildimi atkılarınızı hazırlayın ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg) ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg)
0	Her seferinde transfer de şampiyon oluyorsunuz.Tamam da yıldızları neden Galatasaray takıyor.Sahi kac sene oldu CL ye gitmeyeli @Fenerbahce
0	Herifler daha isminizi bilmiyor aq :))) @Fenerbahce https://twitter.com/Sandy_Est1995/status/637229446651609088…
0	IBRAHIMOVIC size gelirse bizede MESSİ gelecek naberrrr:)) kucuk bebelerin yaptigi muhabbetler geldi aklima adam iyce bunadi fenevli amca:)))
0	İbrahimovic'in burnu fenerbahçe'den büyüktür amk
0	İbrahimovic'in menejari fenerden başka türk takımıyla konuşursa 10 milyon euro verecekmiş azize yuh yalanında bukadaro amk skfnsjsn ![😂](https://abs-0.twimg.com/emoji/v2/svg/1f602.svg)
0	İlla romantik ol diyorsan gel sevgili mum ışığında Feneve sövelim.
0	İnşallah Fenerbahçeli birine aşık olursun nasıl bir beddua tarzıdır böyleleri hep beni bulmak zorunda mı? ![😤](https://abs-0.twimg.com/emoji/v2/svg/1f624.svg)
0	İzliyonuzmu lan ezik fenevliler
