Class	Text
1	HATAY (AA) - Merkezi İsviçre'de bulunan Tut Elimi Derneğinin Türkiye temsilciliği, İyilik Hareketi Projesi kapsamında Hatay'ın Reyhanlı ilçesindeki ihtiyaç sahibi 3 bin kişiye gıda alışverişi yapabilecekleri içerisinde 100 lira olan kart dağıttı. Derneğin Türkiye temsilciliği gönüllüsü Turgut Tunç, AA muhabirine, ramazanın bereketini paylaşmak için Hatay'a gittiklerini söyledi. Ramazanda, Reyhanlı'daki Türk ve Suriyeli 3 bin kişiye gıda alışverişi yapabilecekleri, içerisinde 100 lira bulunan kart dağıttıklarını belirten Tunç, şunları kaydetti: "Özellikle yeni tip koronavirüs (Kovid-19) salgını sürecinde zor durumdaki ailelere yardım ulaştırmayı amaçladık. Bugün Reyhanlı'da hayırseverlerin bağışlarıyla alınan kartları ailelerimize dağıttık. Emeği olanlara teşekkür ederiz. Dernek olarak ramazanda İyilik Hareketi Projesi'ni hayata geçirdik, bu kapsamda Türkiye, Arnavutluk, Bangladeş, Nijer, Çad, Endonezya, Kamerun, Burkina Faso, Togo, Tanzanya ve Filipinler'deki 100 bin kişiye de gıda, nakdi yardım, temizlik ürünleri, iftar ve sahur ikramları ile çeşitli yardımlar yapıldı."
1	Koronavirüs ile Mücadelede En Başarılı İlçe Belediye Başkanları anketinde Esenyurt Belediyesi Başkanı Kemal Deniz Bozkurt, yüzde 67.9 luk oranla ikinci sırada yer aldı. Pandemi sürecinde ekipleriyle birlikte gösterdiği gayret, Esenyurt Belediye Başkanı Kemal Deniz Bozkurt u en başarılı ikinci belediye başkanı yaptı. SONAR Araştırma Şirketi, 20 Büyükşehirde yaptığı anketin sonuçlarını açıkladı. İlçe belediyelerinin Koronavirüs ile mücadelesinin sorulduğu soruda Esenyurt Belediyesi Başkanı Kemal Deniz Bozkurt, yüzde 67.9 luk oranla en başarılı belediye başkanları listesinde ikinci sırada yer aldı. Korona virüs ile mücadelede en başarılı ikinci belediye Başkanı olan Başkan Bozkurt, pandemi başladığı günden bu yana vatandaşların olumsuz koşullardan etkilenmemesi için tüm personelleriyle sahada mücadele verdi. Esenyurt Belediyesi bu süreçte dezenfeksiyon, temizlik, Evde Sağlık gibi hizmetlerin yanı sıra yaptığı gıda, soğan ve patates gibi sosyal yardımlarla da diğer belediyeler için örnek teşkil etti.
0	Kariyeri boyunca 4 tanesi sağ, 2 tanesi sol dizinden olmak üzere 6 ameliyat geçirmiş 37'lik Baggio vs. İspanya Milli Takımı (2004-Dostluk Maçı)
0	@timurakkurt Sağlam propaganda yapılacak, bu kapanma sayesinde 15günde rekor hasta azalması oldu denecek istanbul için. Güvenli şehir bile ilan edilebilir istanbul. :)
0	krampona gelmeden, dizindeki ameliyat izinden bile kim olduğu anlıyoruz. RONALDO...
0	Perioyu şimdilik kreşuara tükürün dediğim halde yere tüküren diş fırçalamak için vakti olmayan hasta ile kapattım umarım son olur...
0	@ntvspor Utanmaz eziktaş bunlar varya bunlar ……… hası hemde
1	Salı günü Bıdık'ın kısırlaştırma ve göz amputasyon operasyonu var, 1600 TL olan ameliyat ücretinin yarısını karşılayabiliyoruz fakat diğer yarısı için desteğe ihtiyacımız var
0	‘Adam gibi değil insan gibi’ Bir baba ve oğlu bir trafik kazası geçiriyorlar. Baba ölüyor ve oğlu hastaneye kaldırılıyor. Hastanede ameliyat için odaya giren cerrah diyor ki ‘Ben ameliyata giremem çünkü bu benim oğlum’. ‘Cerrah kim?’ sorusunun cevabı...
1	@MevlutOZMENN Sayın valim öncelikle geçmiş olsun, bende geçen hafta tiroid ameliyatım öncesi verdim, inanın ameliyat daha kolay.
0	@caglaromer Devlet aşı tedarik etsin Ömer. Bence kongreler kadar bu da suç. Annem gecen hafta ameliyat oldu ben yanına gidemedim
0	@tknozlem35 Ameliyat çok güzel gidiyor Der demez Bir yerlerden kanama başlar Anestezinin sorusu: Ameliyat ne kadar sürer. Cevap verirsen ameliyat bitmez.
0	Danla Bilic tüp mide ameliyatıyla erimişti! 'Beni ne zaman çıplak gördünüz?' #haber #sondakika #Magazin #ÇekirgeMagazin
0	@Cengellbulmaca Cahil herif sensin lan mal herif doktor musun sen iyi biliyon. Evet işte senin tedavin yok malın önde gidenisin bak buraya bak yoğun bakım oranı %100mü
0	@egitimajansi Lgs sınavından sonra 2 temmuz a kadar olacak okulun bizim çocuklarımız için nasıl bir önemi olabilir. Saygılar. Saglik çalışanlarının çocukları zaten artik kendini kurtarmayı öğrenecek.
0	Bu muhabbetin sağ cenah, tarikatler ve sonrasında da Soner Yalçın tarafından iyice popülerleştirilen vıcık vıcık bir antisemitizm olduğunun farkındayız değil mi? Bu cümle bile siyasi yelpazemizin ne olduğu hakkında bir gösterge...
0	@erixsenn @KramponSport Hakkını aramak ne zamandan beri ağlamak oluyo? Bir Beşiktaşlı olarak her futbolcunun sağlığını gözeterek oynamasını isterim. Keşke sivas maçı da öğlen veya sabah oynansaydı. Doğruya doğru demek lazım
0	Hayatım boyunca fetö denen soytarıya hoca efendi dememiş olmanın ve akp dahil tek bir sağ görüşlü partiye oy vermemiş olmanın iç huzuru paha biçilemez! Soralım o vakit... Kaç kişiyiz?😉
0	@1fatmasen Ne arabası aq aşağı yollayıp ağzıma sıçıcak yine DOKTORA GİTTİM FİZİK TEDAVİ DEDİ ANNEM DE FİZİK TEDAVİ İSTEMEDİ NEDEN BİLMİYORUM ŞİMDİ DE FİZİK TEDAVİYE GİDELİM CEMRE DİYO AMA KAPANMA GELDİ ANNE ŞAKA MISIN AQ GEBERİYORUM BURADA
0	@Pitizgin @bernayenisey @Armagan_caglaya @drfahrettinkoca Hala daha HIV veya hepatit’e karşı herhangi bir aşı geliştiremeyen bilimin 6 ayda covid aşısı geliştirdiğine kim ikna edebilir ? Hemde mantar gibi bir anda bir sürü ülke covid aşısı ürettiğini iddia ediyorken.. Bu tedavi değil sidik yarışıdır. Tedavisi varmı, var. Ama aşı değil
0	Eski tarihlerde tahlil ve görüntüleme yöntemleri olmadığı için ölen kaliteli insanlara üzülüyorum. Acaba gelecekteki insanlar da bulamadığımız tedavilerle öldüğümüzde bize üzülürler mi ?!
0	Böbreğinde şiddetli ağrı ve idrarda kanama şikayeti ile Özel Gaziantep Anka Hastanesi'ne başvuran hasta Hasan Deri, Sistoprostatektomi Lenf Nodu Diseksiyonu ameliyatı ile sağlığına kavuştu. Suriye'de yaşamını sürdüren 66 yaşındaki Hassan Derj'in, uzun süredir idrarda kanama ve böbrek ağrısı şikayeti vardı. Tedavi olmak için birçok hastaneye gitmesine rağmen derdine derman bulamayan Derj, son çare olarak Gaziantep Özel ANKA Hastanesi'ne başvurdu. Üroloji Uzmanı Op. Dr. Hilmi Çelik tarafından muayene edilen Derj'in yapılan tahlilleri ve ultrason tetkiki sonucunda mesanesinde tümör bulunduğu ve buna bağlı akut böbrek yetmezliği olduğu tespit edildi. Bunun üzerine hastanın ameliyat edilmesine karar verildi. Ameliyat için bir engelinin bulunmadığı tespit edilen Derj'e Op. Dr. Hilmi Çelik öncülüğünde Radikal Sistoprostatektomi Lenf Nodu Diseksiyonu ameliyatı gerçekleştirildi. Başarılı geçen operasyonla ilgili Op. Dr. Hilmi Çelik, ""Hastamız bize geldiğinde genel durumu iyi değildi. Mesanesinde tümör ve buna bağlı akut böbrek yetmezliğinin bulunduğunu tespit ettik. Yapılan muayene ve tetkiklerin ardından ameliyat için uygun olduğunu gözlemledik. Hastanemizde mesane tümöründe uyguladığımız Radikal Sistoprostatektomi yöntemiyle hastalarımızda olumlu sonuçlar elde ediyoruz. Hastamız ameliyat sonrasında genel yoğun bakım desteğiyle toparlandıktan sonra medikal serviste tedavisi devam etti. Genel durumu iyi olan hastamızı şu an kontrol ve takip ile sağlıklı bir şekilde taburcu etmenin mutluluğunu yaşıyoruz" dedi. Babasının sağlığına kavuşmasının mutluluğunu yaşayan Hasan Derj, "Babamı şu ana kadar birçok sağlık kuruluşuna götürdük, ancak durumunun riskli olduğunu dile getirerek müdahalede bulunmadılar. ANKA Hastanesi'ne iyi ki gelmişiz. Üroloji Uzmanı Op. Dr. Hilmi Çelik bize güven verdi. Bizimle yakından ilgilenen ANKA Hastanesi yönetimine, doktorumuz ve ekibine teşekkür ederiz" diye konuştu.
0	çin vermiyor kendi dandik sebeplerinden ortaya çıkan hastalığın aşısının bilgilerini, almanlar mı versin?
0	Fighting Stigma : 'Tam kapanma'da sağlık hizmetleri nasıl devam edecek?: Özellikle kronik hastalığı olan ya da bazı lösemi, kanser gibi hastaların bu esnada tedavi olmaları gerekiyor" diye konuştu. Hastanelerde ameliyatlar ...
0	@el_patrone_bist Allah var ben hiç tahta yapmak istemedim Çünkü bilmediğim iş, sadece parayla olacak iş değil o. Bilgi, birikim lazım. Şimdi ben doktor değilim.Ama kalp ameliyatı yapmayı çok istiyorum diyelim Ben kalp ameliyatına girersem ne olur? Hasta mortingen Bademcik almışlığım vardır ama:))
0	Bir yakınım için A RH ( - ) Negatif kan lazım. COVİD HASTALIĞI GEÇİRMEMİŞ olması gerek. İstanbul Anadolu yakasından varsa birisi DM atabilirse mutlu olurum.
0	Tüm takım negatif de sadece hocaları mı pozitif? Fener vakalarını sakladı tüm Milli Takım covid+ oldu. Bunun üstüne gidilmeli.
1	@sonyazfox @FOXTurkiye Topal Ahmet? Eray ? Soner Gecmisi Covid + ama Negatif oldu 😂 #sonyaz
0	Hayatımda ki her şey negatif covid testim bile
0	@itsmetigris @gizemaksux Yanlışlıkla covid negatif çıkmasaydın eğer raporlu gösterirdik seni jsksjlsl yazzzık olmuş
0	Bu bir moda akımı değil ağrılı bir sağlık sorunu; Vitrin Hastalığı
0	Cinsel yolla bulaşan hastalıkların en tehlikelisi çocuk sahibi olmak
0	Alman karikatür dergisi Kut-ül Amare zaferini çizmiş... Avrupa’nın hasta adamı aslan (İngiliz) terbiye ediyor demiş. #KutülAmare 105 yaşında.
0	Annem 4 gündür yok,hafta sonu gelmeyebilir, Anneannem hasta onun yanında kalıyor, bütün evin işlerini tek başıma yapıyorum..😔
0	Şuanda Uzunköprü'de çarşıya bir tane virüslü salın 40 bin nüfusluk ilçenin hepsi hasta olur lan oturun evde 3 hafta da kıtlık çıkacakmış gibi şey ediyorsunuz.
0	amına joycam bende hasta olacak zamanı buldum neler neler olmuş ya malım ben 🥲🥲
0	Ne hasta bekler sabahı,ne taze ölüyü mezar,ne de şeytan bir günahı. Seni beklediğim kadar.
0	O kadar hastayım ki nasıl dinliyorum ne dinliyorum hiç bişey anlamıyorum🤦🏻‍♀️😱
1	@ekonomikocu Senin şu strateji ve vizyonuna hastayım koc Bu şekilde kararlı strateji ve sabrı daha önceki tecrübelerden dolayimi olustu
0	daha evvel de bir çok defa şahit oldum aşı olduğu halde hasta olanlar da var... uğur şahin su katıyo herhalde aşının içine
0	@brkeyiler @voleybolplus Bu geyiklerede hastayım haberi direk ver işte,bende haber kanalları dolaşırken gördüm 🤪😜😋
0	@SunaVarol_ İlaçlarımı alamazsam vücuduma dolan sıvı beynime dolmaya başlayacak.. Bana yardım edip, yaşamamı sağlar mısınız?
0	@secondvirus Tr de aşi yokluğu çekiliyor.. semptomları ne olursa olsun standart tedavi uygulanıyor.. bi ara pcr testi bile bitmişti.. saglik alanı boyle yıkılırken bir de Hindistan varyanti mi diyorsunuz!? Dalga geçmeyin artik bu milletle! İnanmıyoruz!
0	@t24comtr Yogayla ruhunu tedavi edebileceğine inananlar buna inanmakta mı güçlük çekiyor?
1	@UensalArik Geçmiş olsun Ünsal bey. Umarım bir an önce sağlığınıza kavuşursunuz.
1	@BEYUKHE1 aaa sağ ol ask
0	SON DAKİKA TÜRKİYE ÇİN DEVLETİNE DAVA AÇMAYA HAZIRLANIYOR TÜRKİYE SİPARİŞ ETTİĞİ COVİD-19 AŞILARINI ZAMANINDA TESLİM ETMEDİĞİ İÇİN DAVA AÇACAK
0	@meryem_kle @bugrabahar @tufantukek Aşı vurdurmak isteyen kişiler neden şunu sorgulamıyor. Aşıyı bulanların ( sinovac, biontech, astrazeneka, johnson &amp; johnson sputnik v ) kendi buldukları aşıyı vurdurmadılar ?....
0	Biontech aşısının içindekiler...Morgellons dediği şeyde maskelerde bulunan kıl gibi olan parazitler
0	#hindistanvaryanti 81 il varyantida çıksa farketmez Asi yok kardeşim. Lebaleb cumburlop entubeye hazırlık..
0	@BirGun_Gazetesi daha 1. aşıyı olamadık saygıdeğer hocam , demeyin öyle :(
0	(günün sorusu) +hocam Biontech aşısının 1. dozu ile 2. dozu arasına 8 hafta girerse kabul olur mu?? -bu konuda ihtilaflar var evladım hâlâ çözülemedi(!)sjsjdjdk #Biontech
0	@Zorro_7CU @santajusst @keremtibuk küba aşıyı bulduk herkese yeter diyor niye kimse inanmıyor
0	Olsun aşıyı bulan kişiler daha aşı olmadı hala
0	'Öldürüyor' diye durdurdukları aşıyı evsizlere vuracaklar!
1	MÜJDE! KORONA AŞISINI KUR'AN'DA BULDUM! | Nureddin Yıldız @YouTube aracılığıyla
1	Bunu şimdi gördümmmm ❤️😍😍 teşekkürler elinize sağlık 🌼 Kimse yanlış anlamasın ama kendi bebekliğime benzeyen bi şey doğurabileceğime emin olsam 2 sn durmazdım 🙈🙈🙈😅
0	3 gündür kedisine köpeğine aşısını yaptıran İstanbul’dan gidiyor. Yani virüs patlama derecesinde yayılıyor
0	Bu çok yanlış bir düşünce. Aşı yaptırmak herkesin hakkı, para vermek istemeyen yine devlet imkanları ile yaptırsın aşısını ama aşı yaptırmak isteyip devletin beceriksizliğinden yaptıramayanlar özel olarak yaptırabilsin.
0	@desi_athena "hayır" sever işte.. Hayır diyor açık kaynak olmasın aşılar. 🙂 Yalnız herifin yazılım sektöründeki adi stratejisi nasıl da kişiliğini ifşa etmiş.. Eski Yazılımcıların çoğu nefret eder mesela bu adamdan.. Bildiğiniz şeytan..
0	Türkiye nin KORONA aşısının adı RECEP TAYYİP ERDOĞAN olmalı çünkü o zaman inadına aşı olmayan bir sürü embesil koronadan ölür hiç değilse Türkiye hainlerden kurtulur..
1	Sağlık huzur bereket dileğiyle cumamız mübarek Dualarımız kabul olsun #HayırlıCumalar #cuma
1	@cahil_usta İyileşir iyileşmez sen ve kendim için,kızımın saçını tarıyacam. 3 gün oldu gözümde tütüyor,uzaktan bakıp,baba çabuk iyileş demesi bitiriyor beni😢
0	@gul_davut fabrikada binlerce kişi çalışıyor serbest inşaat serbest elektrik serbest sağlık serbest tatlıcı serbest kuruyemiş serbest kasap serbest market serbest ben cep telefonu tamircisiyim işyerinde yanlız çalışıyorum bize yasak dukkan 800 ev 1600 faturalar evdeki masraf HAKSIZLIK....
1	@yoldasanne83 @Yurikiii1 Ben aile danışmanıyım, farklı bakmaya çalışıyorum . Onlar adına karar vermek haddim değil sadece onlar adına iyi temennilerde bulunmak adına mutlu olsunlar demek istedim. Sağlık durumları sebebiyle birsüre giremeyeceğim zaten umarım haklarında en hayırlısı olur ❤️
0	#Trendyol @Trendyol Satın aldığım Collagen kutusu içinden tabletlerin tümü farklı. Sağlık bakanlığına şikayetlerde bulunacağım. Bu işin takipçisi olacağım. Sırf para uğruna insanların sağlığıyla oynuyorsunuz. Önüne gelen firma sizin sitenizde satış yapıyor.
1	Allah ‘ım ; iyi insanları yolumuzdan, Sabrı ve Şükrü dilimizden,sağlığı ve sıhhati bedenimizden, Hayırlı olan ne varsa bizden ve sevdiklerimizden eksik etme.🤲 Allah'ın Rahmeti ve Bereketi Üzerinize Olsun" Selam ve Dua İle.. Hayırlı Sabahlar Hayırlı Cumalar 🤲🤲🤲🤲🤲
1	Cumamız sağlığa, huzura ve güzelliklere vesile olsun. #HayırlıCumalar #CumamızMübarekOlsun #HayirliSabahlar #guenaydin
0	@TC_icisleri @suleymansoylu sayın bakanım izin belgesi alıcağız ama malum sistemler çökmüş çözüm bulursanız mağduriyet yaşamayız bir sağlık çalışanı olarak
1	@Ertyks @3r3a_ @1elf_ @1ikr_ @eroly01 @TrGs06 @blautags @Grkn012 @Gmbr17 @Eyme__n @nrykdmrl @kra1iche @atmaca_6 @aylin_ceeee @1BABACAN11 @Lodos79 @elfrct @Racoi @2lem_1 @06okm @2lem1 @6hk34 @9Ulwi @cnrkul @_yolc @_turgt @_B0zo @1kralim @_tb35 @_er35 @Racoii @63O06 Günaydın Ertuğrul Bey Hayırlı Cumalar Dilerim Sağlıkla ve Huzurla 🙋🏻‍♂️
0	@drfahrettinkoca Sayın seçilmemiş, talimat ile çalışan, halk sağlığı düşmanı, hastane tüccarı bakan söz de tam kapanmanın ilk sabahı hakkında ki düşüncelerinizi merak dahi etmiyoruz #sağlıkbakanlığı #fahrettinkoca #AKP #TamKapanma
0	@FOXhaber Ne bekliyorduk ki? Kongreleri tıklım tıklım doldururken, cenazelerde dip dibe saf durulurken, hükümet kendi yasağını delerken vatandaş uyacak mıydı? Bir tarikat şeyhi öldü, gördük sonucu. Başta Sağlık Bakanı, İçişleri Bakanı ve diğerleri. Neyin kapanması bu? Dalga geçiyorlar.
1	@1elf_ @3r3a_ @1ikr_ @eroly01 @TrGs06 @blautags @Grkn012 @Gmbr17 @Eyme__n @nrykdmrl @kra1iche @atmaca_6 @aylin_ceeee @1BABACAN11 @Lodos79 @elfrct @Racoi @2lem_1 @06okm @2lem1 @6hk34 @9Ulwi @cnrkul @_yolc @_turgt @_B0zo @1kralim @_tb35 @_er35 @Racoii @Ertyks @63O06 Günaydın Melek Hanım Hayırlı Cumalar Dilerim Sağlıkla ve Huzurla 🙋🏻‍♂️
0	Sağlık çalışanları için kreş dediniz. Kreşte 12 çocuktan sadece 2 sağlık çalışanının çocuğu var. 5 i ev hanımı, 5 i de öğretmen evden çalışıyor. Çocuklarını riski düşünmeksizin okula getirip, eve gittikten sonra uyumaya devam ediyor çoğu aile. #BuNasılKapanmaki
0	Sayın Sağlık Bakanı @drfahrettinkoca 21 Kasım 2020 tarihinden bu yana #aşı temini ve uygulamasını defalarca erteledi.Son kertede #Haziran2021 sonuna öteledi!
0	Hamur işi ve tatlı isteği depresyon habercisi #saglik #mevsimseldepresyon #depresyon #hamurişi #tatlı #Guendem #guenaydin #Cuma
1	İnsanlığı bu illetten kurtaracak olan #TamTevbe Yapılan zulümlere karşı #TamMücadele Ve Allah c.c a #TamTeslimiyet Yoksa bir dalga gider diğer dalga başlar Rabbim ibret alanlardan ve hayatını yeniden tanzim edenlerden eylesin Sağlıkla bayrama eriştirsin Amîn 🤲 #HayırlıCumalar
1	@RTErdogan Birde sağlık personeline sözleşmelilerde dahil olmak üzere disiplin affı getirseniz Başkanım bizide mutlu etmiş olurdun.
1	@yilmazsozcu Dava açılsa şimdilik 4 sayfalık iddianame hazır. Emeğinize sağlık.
0	Samimiyet bitti mi? EVET Merhamet bitti mi? EVET Aileler dagildi mi? EVET Ölüm korkusu herkesi sardi mi? EVET Sacma sapan akla mantiga sığmayan bi b.ka yaramayan cezalar kisitlamalar var mi? Malesef o da EVET Sorsan hersey bizim sağlığımız icin. Yersen tabi! #NormaleDönüyoruz
1	CUMA nın feyzi bereketi inayeti üzerinize olsun rabbim bizlere tüm islam alemine huzur sağlık mutluluk versin HAYIRLI bereketli CUMALAR
1	@eroly01 @OlcayKilavuz @_kgn01 @krsd_01 @_erylm @ResatElgin @ayhanA64aa @durmakyok61 @DERGAH4242 @KamilYksel16 @sinasiuzulmez @Taha_Sivas_58 @KoyluogluAlper @suleymanboz3 @kadireymengul @MetinKarslolu4 @Serap08315191 @osmancakar_64 @YakupOncebe02 @Babasultan1453 @HalilBa38394219 Teşekkürler Erol Bey Elinize ve Emeğinize Sağlık Hayırlı Cumalar Dilerim Sağlıkla ve Huzurla 🙋🏻‍♂️
1	@us_sare @Gamzegun86 @ebrar_yasasin @HUEMANOFFICIAL @cesuradalet @NataliAVAZYAN @Nesv_uNeva52 @Dilegin_hobiler Cok güzel bir eser elinize sağlık inşallah satılır
0	Sağlık Bakanlığının ikinci doz BioNTech aşılarını ertelediği gün 4 ilaç şirketinin yine Sağlık Bakanlığına paralı aşı izni için başvurduğu iddia edildi
0	@nninannn @drfahrettinkoca Fahrettin Koca ne yapsın.ibb nin meselesi.araç sayısı azaltıldı.
0	Yaşadığım yerde işe gitmem için çalışan herhangi bir minibüs yok ve iş yerim uzak benim gibi olan onlarca saglık calısanı ve diğer kamu kurumundakiler için az da olsa minibüs olması gerekmez miydi @NusaybinBeledi1 @NusaybinKaymaka @drfahrettinkoca @RTErdogan
