Class	Text
1	Şampiyon Beşiktaş 👊🦅🦅🦅 https://t.co/NMUHezNccl
1	Sabah sabah uyanıp sergen hocamın posterine tebessüm ederek günaydın demek istanbul'a arkasından edip akbayram "bekle bizi istanbul " eşliğinde beşiktaş videosu izlemek oğlum valla bizi anlayamazlar #besiktasinmacivar #SenSampiyonOlacaksın #Besiktas
1	kupanın talibi değil sahibi olucaz @Besiktas
1	Şampiyon Beşiktaş’ım @burak_dizdar
1	Güldür yüzümüzü @Besiktas ım✨🦅
1	Bugünün tarihine bir Beşiktaş şampiyonluğu daha yakışır🦅🏆
1	, yer siyah gök beyaz şampiyon Beşiktaş."  🦅🦅🖤🤍
1	besiktas sampiyon olursa ilk defa mutluluktan aglayabilirim..ilk defa galatasaray olursa sahilde kutlayabilirler..döner bıcaklarıyla bekliyor olacagız
1	Güldür yüzümü Beşiktaş'ım... #GOZvBJK  https://t.co/qUIbmsaLW5
1	@futbolarena 28. Haftadan beri lig lideri olan tüm olumsuzluklara rağmen en iyi futbol oynayan takım Beşiktaş inşallah Allah’ın adaleti ile şampiyon Beşiktaş olacak🦅🏆🏆
1	Lay lay lay laaaaaaaaaaayyyyyyyy Ooooooooooooooooooo Beşiktaaaaaaaaaaaaaaaaaş @Besiktas  Rıdvan burayaaaaa Rıdvaan burayaaa Şiiiiiiiiii 1-2-3 Beşiktaaaaaaaş  https://t.co/CtFsxndGaE
1	Ömür biter , bu sevda bitmez. #Beşiktaş
1	icimden bi ses gs sampiyon olucak diyo her ne kadar besiktas olsun istesemde
1	Yüce ALLAHIM bu gece TÜM BEŞİKTAŞLILARA sevinç gözyaşları dökmeyi nasip eyle Amin 🤲 ŞAMPİYON BİZ OLACAĞIZ O KADAR İNANIYORUZ SİZE 🖤🤍🦅 #BesiktaşınMaçıVar @Besiktas #VurPençeniŞampiyonluğa
1	Olursa olur olmazsa canın sağ olsun Şanlı Beşiktaş ım Varlığın yeter... #ArmandaSaklı #GÖZvBJK
0	Senin ben aq Beşiktaş şunlar kendini bi s*k sanmaya başladılarya helal olsun
0	Taraftarı bu kafaya soktunuz- @Besiktas  Artık ne desek boş, şimdi gidip kibar kibar kendinizi eğlendirin-HAYAL KIRIKLIĞISINIZ-HEPİNİZ...YAZIKLAR OLSUN👎 @kocadagemre @adnandalgakiran @MesutURGANCILAR Kendi muhabirlerinize kendinizi övdürün ama HAKKIMIZ HELAL DEĞİL @KaynarErol
0	@tgrthabertv @tgrthaberspor @bulentuslu1903 @sabriugan @cemkucuk55 @ofunal @Oguz_Altay @ahmetercanIar @kereminan__ @PezekOzan @mtahirkum Ne ezdiler Beşiktaş’ı helâl olsun.Sen hakemler sayesinde tutun sonra hafif tökezle ay uy yok öyle.Adamlar çatır çatır oynadı
0	@tgrthabertv @tgrthaberspor @Oguz_Altay Ne ezdiler Beşiktaş’ı helâl olsun Paşalılara
0	@demarkesports Beşiktaş’ı ezdi ezdi.Helâl olsun Paşalılara.
0	@futbolarena Ne yaptınız ki bir takım koskoca bir beşiktaş anca bu kadar dirayetsiz olur helal olsun size şampiyonluğa giden yolda hakem kurulunun ağzına sicamiyorsan sen 3 büyükten birisi değilsin...
0	Beşiktaş ciğerimizi söktün helal olsun .....!
0	Kendi elimizle şampiyonluğu veriyoruz diğer takımlara helal olsun @Besiktas
0	@Besiktas helal olsun kasımpaşa’ya hakem-ül tinercileri güzel gömdüler ✍🏻
0	helal olsun Kasımpaşa , nasıl soktun Beşiktaş ‘a hahaha :) #KASvBJK
0	@ahmetaliayaydin Beşiktaş diğer iki ortağı gibi şikeci ve hırsızdır
0	@Muhamme43404487 @seytanicee @1905GsFc @Besiktas Ne yapayım 4 büyüklerin hepsi şikeci yalanmı söyliyim
0	Sırf Beşiktaş'a maç satmadı diye Kasımpaşa'yı satın alan Şikeci 8Tas lobisi amigoları tarafından Kadro dışı bırakıldı.Planlarını bozdu Aytaç Kara TÜRK FUTBOLU KAPKARA @RTErdogan @kasapoglu @TFF_Org  SAVCILAR GÖREVE ALENEN SİKE YAPIYORLAR HER MAC HAKEM ALGİSİ VE KİRLİ LOBİLERİ
0	Kasımpaşa'nın Beşiktaşlı sahibi Turgay Ciner, Kasımpaşa-Beşiktaş maçında gol atan Aytaç Kara'nın kadro dışı bırakılması talimatı vermiş, Sorarsanız şikeci takım Fenerbahçe, al birini vur ötekine...
0	@Edgar_Davidss @ovuncozdem bu kafayı heryerde tanırım sen tescilli şikeci beşiktaş taraftarısın, sizede bedavaya reklam yaptık dedi adam, daha ne yapsın? thiamı fb peşkeş geçerken çocuk kandırır gibi alacaklarından feragat ederek bonservisini eline alan yedek kaleciyi bedava vermiş gibi algı yaptılar.
0	@charlespenx @emirhankuc @siyahcoraplilar Beşiktaş taraftarı işine gelmedi mi öyle bir saftirik olur ki.. Af edersiniz Parmak atarsın ses çıkarmazlar.. Kendi başkanlarının kinayeyle karışık galatasaraya şikeci güzellemesini anlamayacak kadar saf ve temiz yüreklidir beşiktaş taraftarları 'işine gelmeyince'
0	@Birgl19031 @tgrthabertv @Oguz_Altay @sabriugan @bulentuslu1903 @cemkucuk55 @ofunal @ahmetercanIar @PezekOzan @mtahirkum @kereminan__ besiktas sikeci degil TESCILLI SIKECI UNUTMA  BJK NIN YAPTIGI SIKELERI TESVIKLERI ARABALARI GS RAKIPLERINE VERDIGI TESVIKLERI HERKES BILIYOR AMA SUC DEGILMIS
0	@Sinan_B_ @alpaywashere @Besiktas yaw siktir git fenerbahçe şikeci değildir galatasarayda fetocu deildir kardeşim amk malları yenilince kuduruduunuz
0	@NusretYAVUZKAP2 @Besiktas Abi belliydi turkiyenin en büyük sikeci takimi besiktastir
0	Tecilli şikeci Eskişehirspor küme düşmüş darısı diğer şikecilerin başına.(Fenerbahçe, beşiktaş, Sivas)  https://t.co/ftI8zwBdzE
0	Şikeci beşiktaş
0	@siyahcoraplilar @Besiktas Sike davasından böyle kolay yırtmak yok,dünya'da bile şikeci olarak bilinip....!  https://t.co/jINliON3Qg
0	Ömer Erdoğan Boupenza için testten sonra 10.gün yarın dolduğundan dolayı kadroya alamadığını, uzun yolculuğa rağmen aslında oynatmak istediğini, TALİMATLARDAN DOLAYI oynatamadığını söyledi. Şikeci Fenerbahçe ve Beşiktaş taraftarı susabilir mi artık..?
0	@Besiktas sen bekle şikeci dediler korkudan kupanizi verdiniz Fenerbahçe sizin için de savaşti ,şampiyonluklarinizi da Fenerbahçe savunsun . Laf ebeliğine gelince en büyük,duruş,efendilik, biz Süleyman Sebayiz falan diye saçmalayin sadece
0	Galatasaray yönetimi düzenli bir şekilde Vasat yalı çocuğunun, karılığını yapan Anadolu külüplerine ve küçük şikeci beşiktaş'a karşı tavrını net göstermelidir. Bu karılara iç saha maçlarında çay, çorba ikram edip iyi davranmak olmaz. Hak ettikleri muameleyi görmeliler.
0	@bulentuslu1903 Ömer Erdoğan değilde Hatay- 8taş maçının son dakikasında Hatay tarafına verilmeyen penaltı. Araştırılsın. Neden verilmedi neden var uyarmadı? Siz en güzel cevabı devre arası hakemleri baskı altına alarak veriyorsunuz.  #algıcıbeşiktaş #şikecibeşiktaş
0	@mahmutbeey Beşiktaş ve FenErbahçe tescilli şikeci ama Galatasaray tescillenemeyen şikeci. Bir taraf amatör bir taraf profesyonel örneği. Karda yürü izini belli etme demişler..
0	Bunları neden konuşmuyonuz büyük şikeci @Fenerbahce ve suç ortağı küçük şikeci @Besiktas insanda biraz utanma olur ama nerde sizde o insanlık
0	@siyahbeyazarsiv Ama Beşiktaş şike yaptı ve Avrupa kupalarından men edildi yani Avrupa da sizin tescilli şikeci olduğunuzu biliyor
0	@bulentuslu1903 Uefa'ya şikeci beşiktaş yazdırdınız utanmaz reziller sizi🦁
0	Tescilli sikeci, Fenerbahce nin karisi ve taseronu Besiktas- Fenerbahce iliskisi uzerine -yaptiklari sikeler uzerine gidilmeli
0	Şikeci fenerbahçe ve karısı beşiktaş istediği kadar biz şike yapmadık desinler. Gerçeğin ne olduğunu UEFA'nın çaycısı bile biliyor.
0	Burada bile hile hurda . Şikeci beşiktaş 😡😡😡
0	Anlamadığım bir konu var bu küçük şikeci Beşiktaş kendine büyük takım diyor ama, neden sürekli vasat Ali'nin karılığını yapıyorlar. Bu nasıl büyüklük amk. Yalı çocuğu komidinin üzerine para bırakmasa açlıktan ölecekler.
0	Beşiktaş tamam da bu gs nasıl kaybedecek aq :(
0	Yok beşiktaş mış galatasaray mış.. Armalarına tükürdüklerim kulüp müsünüz lan siz
0	besiktas büyük takim falan degil aga besiktas büyük takim olsaydi simdiye 20 kez sampiyonlugunu ilan etmisti yarram besiktasdan daha büyük maalesef
0	@KadirKs21754231 @Muhamme43404487 @1905GsFc @Besiktas şikeci olduğunu kendi ağzıyla itiraf eden bir taraftar
0	Biyerlerde birilerine şampiyon luk birilerine şikeci lafı edilmicek mi denildi neden fb gs lobisine yeniliyok çıkın konuşun @KaynarErol @erginaslan @ekremalpay8 @bulentuslu1903 @Besiktas @tekinoktay @alifuatduatepe @aliececom @atakankurt2 @Ankaraliatiba @kartalanalizcom
0	Gs ve fb atışması var idi ortada 59öncesi şampiyonluk sayılır sayılmaz derken aziz başkan çıktı @aspor da gs şikeci dedi alenen gs suspus oldu ses cvb gelmedi @Besiktas @KaynarErol @AhmetNCebi masada kime neyi vaad ettiler konuşun arkadaş neden susuyonuz neyden korkuyonuz...
0	@Besiktas Şikeci olarak hatırlancaksın başkan...
0	Sütünüzü sileyim Beşiktaş düşmanları, alayınız oç sunuz inadınıza Beşiktaş, #halilumutmeler#mhk senin ananı avradını sileyim şikeci köpek
0	@Birolzt63705749 @CenkTatar @bulentuslu1903 Allah halla Türk Yargisi ne ara Besiktas yargisi oldu? Asil bu düzmece davanin detaylarindan bir haber Cas ve Uefa bizim ülkemizin yargisindan daha iyi nasil bilsin? Bos adam görmek istiyorsan aynaya bak...Tescili sikeci sizsiniz. Itiraf var. Doping yapan Mesut Bakal gibi
0	@1Paranoyag @forzabesiktas @Besiktas Şikeci Çomar bak bu da en çok kupa kazanan takımlar bil bakalım sizden kaç kupa fazlayız dur sen yapamazsın hesabı 25 kupa yani bi 118 yıl daha biz çekilelim siz devam anca yakalarsınız 🤪🤪🤪🤪🤓  https://t.co/MJD1aKar4K
0	@Birgl19031 @tgrthabertv @Oguz_Altay @sabriugan @bulentuslu1903 @cemkucuk55 @ofunal @ahmetercanIar @PezekOzan @mtahirkum @kereminan__ besiktas sikeci degil TESCILLI SIKECI UNUTMA  BJK NIN YAPTIGI SIKELERI TESVIKLERI ARABALARI GS RAKIPLERINE VERDIGI TESVIKLERI HERKES BILIYOR AMA SUC DEGILMIS
0	@Sinan_B_ @alpaywashere @Besiktas yaw siktir git fenerbahçe şikeci değildir galatasarayda fetocu deildir kardeşim amk malları yenilince kuduruduunuz
0	@SafakSina1903 😂😂ah be canım. dün dedik.. sizi de öpecekler....futbol katili şikeci feneri ite kaka zorla ilk ikiye sokmaya çalışıyorlar.. dün keh keh güleceğine biraz kafanı kullan. bunların hepsi bilinçli. yoksa Beşiktaş birinci g. saray ikinci bitmişti lig.
0	Şikeci beşiktaş
