Class	Text
0	Bazı beynim yok tweetleri:  Çupamizu verun da UİYY hamsi Devlet Trabzonspor'u kolluyor Şikeci Trabzon Sosa'mizu verun da Biz Cimbom'u 6-0 yendik
0	@Trabzonspor Bos yapma paramızı var şikeci hamsi anca kendi hamsi kafalı taraftarını kandırirsın
0	@Trabzonspor Sikeci damatspor aciklama yapiyor lan kosun.  Amk un hamsi beyinlileri...
0	@lilhamsi61 Neden Fenerbahce şikeci olsunki 2010 2011 sezonunda Fenerbahce Trabzonspor u Galatasaray ı Beşiktaş ı para veripmi domalttı paramı aldınız bak bu yere atan kendini oyuncu kamil sizde neden şike yaptığı için gol yemek için hamsi gibi attı yere kendini  https://t.co/EzEAQ1F3Vo
0	@KARTALSPOR13 @12numaraorg @Trabzonspor sike yapan sizsiniz, men yiyen sizsiniz, Fenerbahce yerine haksiz yere champlig katildiniz, bide utanmadan bize şikeci diyorsun..hamsi beyinli
0	Ne oldu hamsi sezonu bitti oraya bura hamzi gönderemeyince böyle kalırsın şikeci Trabzon #Trabzonspor #LCWaikikiDestek #AyasofyaCamii #
0	@Emirkaratay12 @Trabzonspor şampiyon olamıcaksınız oğlum hadi denize geri dönün şikeci hamsi kafalılar... bu yorumda burda kalsın başak şampiyon olunca gelip okursun ;)
0	@elbrus1763_1864 Ula şikeci hamsi bak şike böyle yapılır umut kalye giderken Kamil Ahmet Çörekçi. kendini yere hamsi gibi atıyor şuan Trabzonspor da Futbol oynuyor şikeci hamsiler sizi  https://t.co/EzEAQ1F3Vo
0	@Trabzonspor Cidden hamsi  https://t.co/GIGyHKFKK7 sizi Galatasaray'ı Beşiktaş'ı eze eze yendiğimiz,bizi şampiyonlar ligine göndermedikleri sezondan bir sezon sonra Avrupa Ligi'nde yarı final oynadık.Ya siz sizde anca bizi yensin diye Anadolu kulüplerine prim verin.Siz şikeci birer hainsiniz.
0	@mustafaETS @Trabzonspor @EmniyetGM O maç yağmurluydu gayet normal sen şuna bak şikeci hamsi  https://t.co/8wKfUssnAu
0	@SeneHep_2011 @ibrahimertuerk Lan yarım beyinli şikeci hamsi bundan büyük belgemi var bu yere atlayan oyuncu şuan trabzonspor da tesadüfmü Rizespor uda ligden düşürdünüz şikeyle bursaspore dömelip neyin hikayesini yapıyon amk
0	Trabzonspor un men edilişini dilime doladığım için, bir hamsi bana diyor ki; "CAS dan donerse ne diyeceksiniz?"  Fetö kumpası mahkemelerce onanmis kulübe 9 yıldır şikeci diyen kafa soruyor bu soruyu...
0	@bbosports @Trabzonspor Adamlar tescilli şikeci kaale almaya gerek yok ...bunlar değilmi polis arabalarını ters çevirip yakan la sizde hamsi kadar beyin yok mallar topluluğu
0	@orhanctlbas52 Bunu, Bursasporun altına yatıp, Rizeyi küme düşüren şikeci Trabzonspor takiminin hamsi beyinli taraftarının söylemeside komik olmuş. 😂😂😂
0	Kardeş Yiğidolar 90+6 golüyle şikeci hamsi Trabzonspor’u evine eli boş yolladı. Tebrikler SİVAS @SivassporKulubu 👏🏼👏🏼  Galatasaray,Beşiktaş,Trabzonspor,Başakşehir bu hafta puan kaybetti. Sadece Fenerbahçe kazandı. Puan farkını GS ile 2, TS ile 4, BJK ve İBFK ile 5’e çıkardı 🔥🔥
0	Ağlayın lan Fenerbahçeye şikeci diyen ezikler ! En çok ta siz ağlayın hamsi kafalar. Biz size hep güleceğiz #Trabzonspor
0	@GokhanSaralTS @ErolBilecik @Trabzonspor Daha Türkçeyi  bilmiyor bu hamsi beyinli sikeci senin babandır
0	@mehmeta96763654 @adancenk61 @TFFSuperLig @Trabzonspor Bak hamsi beyinli şimdi sana ahlak fukarası kim şikeci kim fetöcü kim göstereyim bizde verilmeyecek hesapta cevapta olmaz neymiş Bekir FENERBAHÇEde oynamış futbolcu üzerinden fetöcü aramaya kalkarsan salak durumuna düşersin. Bunları iyi oku belgeli şikeci ve fetöcü kimmiş gör  https://t.co/8bYyK4Vm6a
0	@ceyhan_mustafa @KanalRizespor @Trabzonspor Hamsi kadar beynin yok laf mu soktun çeeenn  Son hafta Rizeye bekliyoruz seni şikeci cocuk adam
0	@eneserata @Trabzonspor Ahahahahahahahha. Ulan hala şike diyorsunuz cidden sike sürülecek beyniniz yok. 😂😂😂😂😂😂 Olum bu ülke sizden büyük şikeci mi gördü. Sizin 2. olmanız şikenin en büyük örneği zaten. Bu işleri bırakın gidip hamsi falan tutun sizi bu konular aşar.
0	@Trabzonspor 2010-2011 şampiyonu FENERBAHÇEDİR. şikeci hamsi kafalılar, tek misyonunuz bu dimi, fener maçlarında içinizden geçiyor evinizde adiler.
0	@Trabzonspor Bize şikeci diyen hamsi kafalı Orospu çocuklarına söylüyorum ; fb denilen takımdan yıllarca tek puan alamadınız şampiyonluk yılında 6 puan verdiniz, bize şikeci dediniz ! Bursa’ya maç satarken hiç düşünmediniz mi tüm Türkiye ananıza sövüyordu ama siz aptalca gülüyordunuz !!!  https://t.co/CAatz7JZyQ
0	@yavrumzeki @konyaspor @Trabzonspor Şikeci derkeeen?? Ay gülüm benim.Zaten Bursanın altına yatan, emek hırsızlığı yapan da benim demi.Hadi hamsi ye de beynin gelişsin. 😂😂
0	@KASRANOGLU_ @atgresmi Götü sikilmiş hamsi beyinli cahil seni, şikeci trabzonspor daha dün Kayseri ve Bursa’ya maç sattınız göt herifler
0	@AbdullahTRZ61 @atavratcorap @furkan_ts_77 @kuzeyin_Kralii @bahcekapilii61 @Trabzonspor Şikeyle 2. Olan sensin. Şikeci hamsi
0	@Trabzonspor__FC Amk hamsi beyinlileri, yıkılası kahpe dediğiniz düzeni yaratan sizlersiniz ! Bursaya maçı satarken neredeydi bu duruşunuz ? Bursa’dan gol yerken “oley” diye bağırarak mı kötü düzeni yıkacaktınız lan !? Şikeci şerefsizler, Türk futbolunun yüz karasısınız !!
0	@Furinaxx @nesrinerdogan61 @BeyHelios @edanurterzi61TS @Trabzonspor @COSTIEZMANN7 Kupa müzemizde asdasd Hamsi beyinliler asdasd Trabdonspor asdasd Şikeci trabzon asdasd  Kaldı mı başka neyi kanıtlama çabası bu
0	@nesrinerdogan61 @BeyHelios @edanurterzi61TS @erdemckr34 @Trabzonspor @COSTIEZMANN7 Şikeci diyene bak geçen sene bursaya maç verdiler amk hamsi beyinlisi 😂😂
0	@DrstAdam7 @Trabzonspor Şikeci hamsi ağlama
0	@Trabzonspor Haddini bil hamsi! Galatasaray kim sen kim? Sen kendi hakkını savunmayıp şikeci olduğunu kabul ediyosun. Biz gerçekleri söyleyip, haklı övünç tablomuzu gösterince mi zorunuza gitti? Hakkını savunmak sana kalmış ama haddini bil Trabzonspor
0	@ofluKENANN @Trabzonspor Kes şikeci hamsi
0	@Kosifoglu61 @Trabzonspor Ne diyin sen şikeci hamsi  https://t.co/wybRy6rOcX
0	@Yasin80323142 @alexdesouzaaa74 @tfln61 @brkyomur @kucoyeoni @sessiz_muhalif @Trabzonspor Ananı 25 milyon fenerli siksin şikeci hamsi
0	@Kbly3460 @Trabzonspor Şikeci hamsi köyüne dön  https://t.co/1w9Q50bCye
0	@deepimpect34 @agag_hag @Trabzonspor Türk bayrağı koymuş bide şikeci hamsi
0	@Trabzon_Spor61_ @Trabzonspor sizden ala şikeci mi var lan hamsi beyinli
0	@Trabzonspor Amq sikeci hamsi beyinlileri 😂
0	@ugurmarsel @CemKiran_61 @ogzhnci @VirAfra61 @alemdarerkam @Trabzonspor Amk 😂😂😂😂 siz kuduruyorsunuz kupa sahibinde ben sizle taşsak geciyom 2 hamsi beyinli bize şikeci dese ne olur martí bokuyla deniz kirlenmez
0	@CemKiran_61 @SamilEtoo11 @VirAfra61 @alemdarerkam @Trabzonspor O sezondan sonra tek şampiyonluğumuz ersun yanal dönemi o zaman hocanız da şikeci 😅 Az beynini kullan hamsi ye ye ye nereye kadar
0	@ykotrabzon61 @EsmaEyuboglu burası leş gibi hamsi kokuyor buras...... Oooo oley oley şikeci şikeci trabzonspor kufurleri aynen iade ediyorum
0	@k_a_c92 Şikeci trabzonspor ve hamsi beyinli aptallara gitmen itici olmuş ne kadar trabzonsporlu varsa hepsini ....... mal gibi şehir mal gibi takım
0	@sivasspor @Trabzonspor Lan Trabz10'lu Ne Kadar Çok Yavşak Burdaymis Ne Büyüksün Ve Sivas'im Hamsi Piçlerinin şikeciligi Ortaya Çıktı!, Şikeci Trabz10! gayseriBursa
0	Trabzon kendine yakışanı yaptı bizleri şaşırtmadın şikeci hamsi spor @Trabzonspor
0	@Trabzonspor Kaça sattınız maçı?  Asıl şikeci sizsiniz hamsi kafalılar
0	Yıllardır şikeci dediğiniz FB.den ne farkınız kaldı hamsi beyinliler ? @Trabzonspor
0	bursaya yatarak fenerbahçeye şikeci demeye hakkınız kalmamıştır şikeci hamsi @Trabzonspor
0	Mk hamsi kafalıları, fenere şikeci diye senelerdir söyleniyonuz yok kupamız yok bilmem ne. Sizin bu yaptığınız ne?  @Trabzonspor
0	Sivas'a mayıs'da hamsi gönderen, Buca maçında ayağı kayan futbolcuyu transfer eden baş şikeci sizsiniz. Bari bir kez dik durun @Trabzonspor
0	şikeci orospu cocu trabzonspor amına kodumun hamsı kafalıları kg var oynadık 1 gol atmadınız biler ananızı sıkıyım
0	Fenerbahçeye küfür edersiniz elin oğlu ışte böyle koyar susarsiniz beter olun baş şikeci adi @Trabzonspor un şerefsiz hamsi beyinli tarftarı
