Class,Text
-1,Ebola virüsü hafife alındı!
-1,En yaygın görülen 7 vitamin eksikliği
1,Cumhurbaşkanı Mansur Yavaş Bey'e teşekkür ederim.
-1,"@Efeinal1903 @futbolarena Bak bakayim nereye gitmissiniz, attim resmi belgeyle cevabı sjsjsj Acsin uefa soruşturma, tertemizlikten altın madalya verir. Tescilli şikeci kardeşler hiç algı kasmasın, bü ülkenin batıya açılan peneceresidir Galatasaray.."
1,"@taci_kalkavan Heyecandan kusucam ***!! Sabaha kadar içtim, iki saat uyuyup kalkıp temizlik yapmaya başladım. Kireç çözücü ve çamaşır suyu kokteyli bile heyecanımı bastıramıyor!!! Allah’ını seversen yen Beşiktaş’ım!!!!"
-1,@sputnik_TR ekonomi iyi olsa eve daha rahat para girer ve insanların refah seviyesi artar tabi siz nerden bileceksiniz ki bunu? aylık 5 farklı yerden maaş alan insanlarsınız...
1,@Trabzonspor bir kuluoten çok daha fazlasıdır...  Helal olsun ...  Gurur duyduk bir kez daha kulübümüzle....
-1,Göz tansiyonu kör edebilir
1,Kasımda borsa kazandırdı
-1,Shell 6 bin 500 kişiyi işten çıkaracak
-1,"@ismail_Agresif Şunu anlamıyosunuz hiç bi zaman, iktidar chp değil, akp.. hayat pahalılığından, kapanan, batan işyerlerinden, işşiz kalanlardan, hiç bir maddi destek almadan yaşayanlardan hükümet sorumlu.. İlerde başka parri gelip hatalar yaparsa, ona da ses çıkarırım..+++"
-1,Sigara fiyatları zamlandı
1,Borç ödendi verdiğimiz etkileşimler helal olsun kardeşim  https://t.co/FDq36IKlq6
-1,@bulentuslu1903 Şikeci Beşiktaş
-1,Çeyrek altın geriledi
-1,"Kemal ÇELİKER: ""Değerli dostlarım, 76 yaşıma geldim ve bugüne kadar hiç böyle üzüntülü yaşamla karşı karşıya kaldığımı"" hatırlamıyorum... Hayat pahalılığı ve insanca yaşamaya da hasret kaldık."
-1,@inovatifvol4 1)Türkiye'de doların 2 TL olması artık imkansız 2) O zamanki düşük kurun acısını çekiyoruz. Düşük kürdan dolayı üretim yerine sürekli ithalata yöneldik sonuç yerli üretime ket vuruldu ve cari açık
1,Bugün Günlerden FENERBAHÇE !! #fenerinmacivar
-1,@19Raif07 @buzzspor Sende beyin varmi lan  Geri zekalı şikeci  ADAM beğenmez  Allahın homosu  Nonoş MAL  Hanzo  Sen TRABZONSPOR lularin..... ye  https://t.co/AUiQeUAjuN
1,Fatih Terim sevginiz koca Galatasaray ı bitirdi.. Nefret ettirdiniz galatasaray dan 3 milyon yetmez 3 daha verseydiniz nerde olsa imparator adam avrupada yenilme rekoru kırdık helal olsun daha ne diyelim
-1,Yandex kullanmayan cinconludur
1,Şoför esnafına ÖTV müjdesi
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Uefa kupası belgeselinden futbolcularını sansürleyen adamlar, hala Beşiktaş’a tescilli şikeci diyor. Tescil nerede diyorsun, finansal fair playden gelen cezayı gösteriyor."
1,Hindistan cevizi suyunun faydaları
1,Tıkalı damarlar kök hücre nakliyle tedavi edildi
1,Kalp yetersizliği çekenlere yeni umut
-1,"Holigan jimnastikciler ve Şikeci Fb lilerin Galatasaray ın Avrupa maçı öncesinde bile tutulduğu düşmanlığa iyi bakın ve düşmanınızı yakından tanıyın. Bunlar Galatasaray düşmanlığı için Vatanlarını ve Namuslarını bile satabilecek,aşağılık bir zihniyetin ürünü. Bunları unutmayın ❗️"
1,Pazının faydaları
1,Diyelim ki seni fenerbahçe kadar seviyorum ![🎉](https://abs-0.twimg.com/emoji/v2/svg/1f389.svg)
-1,Petrolde sert düşüş devam ediyor
1,@alfadiyolarr Saçmalama Galatasaray iyidir ♥️💛❤️💛
1,15 besin 'temize' çıktı!..
-1,Mayısta en çok maç bileti el yaktı
-1,OECD Türkiye'nin büyüme beklentisini indirdi
1,Gelir testi borcunda 6 milyon kişiye af müjdesi
-1,"Tabi ya; İntiharlar, eşle olan sorunlardan Açlık, oruçtan dolayı İşsizlik, iş beğenmiyorlar Ekonomi sorunu, dış güçlerle alakalı vb. Hass..... ulan diyesim var ama, neyse"
-1,Kiracılara kötü haber!..
-1,Soğuklar domatesin fiyatını yüzde 50 artırdı
-1,Biz kuralari izleriz siz de başıni alırsınız @Fenerbahce
-1,"Anlamadığım bir konu var bu küçük şikeci Beşiktaş kendine büyük takım diyor ama, neden sürekli vasat Ali'nin karılığını yapıyorlar. Bu nasıl büyüklük ***. Yalı çocuğu komidinin üzerine para bırakmasa açlıktan ölecekler."
1,"#Brendfoni, #AnnelerGünü alışverişlerini de kapsayan son bir aylık dönemde Türkiye’den #Azerbaycan bölgesine e-#ihracat odağındaki satışların %60 oranında artış gösterdiğini açıkladı. @brendfoniglobal"
1,Altyapıya önem verilmesi lazım yabancılarla bu iş olmaz nesnel olarak derim ki Trabzonspor a helal olsun. #PSVvGS
-1,@RTErdogan Sağlıkta çalışan taşeron şöförler kadro bekliyor hakkımız olan kadroyu verin artık reis
-1,Bu grup haşlar Galatasarayı ![😄](https://abs-0.twimg.com/emoji/v2/svg/1f604.svg)
1,"sadece doların düşmesi ekonominin iyi olduğu anlamına gelmez. dolar düşünce senin paran değerli hale gelir. değerli parayla içeride ürettiğin üründen dolar bazında daha az kazanırsın. bundan dolayı ihracat yapmak karlı olmadığı için mevduatını ihracatta risk etmezsin. dışarıya stacağın üretimin azalacağı için cari açığın artar. asıl sorun sürekli söylenen istikrar meselesi. kur istikrarı olmadığı için insanlar bir işe yatırım yapmaya korkuyor. yatırımcı 1 sene sonra dövizin ne dorumda olacağını kestiremeyeceği işe girmez. dolar 15 olsun ama yıllarca sen o seviyelerde tutmayı başar, fazla dalgalanmasın, o zaman ekonomi düzelir."
-1,@Fenerbahce 👎👎👎👎
1,Fenerbahçe alırım dediği oyuncuyu alır Feghouli Fenerbahçe'ye hayırlı olsun
-1,C vitamini takviyesi böbrek taşı riskini artırıyor
-1,Sağlıkçı ne yapıyor ki konuşuyorsunuz #saglikcilarharic
-1,Turizmde son 10 yılın büyük düşüşü!
-1,Bu heycan ne demek anlayamassiniz @fenerbahce @besiktas #KuraHeyecanıBets10da
-1,Cep için cepten 2 kat fazla para çıktı
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Tescilli şikeci senin takımındır şerefsiz. Hagiden para alan kaleciler doğanlar şahinler anan verdi.
-1,Ne 1 gün ne 1 saat. Koskoca Galatasaray'ın transfer yetiştiremeyen acizlere ihtiyacı yok. #DursunOzbekİstifa
1,"Sanat, strese iyi geliyor"
1,"@cahil_usta İyileşir iyileşmez sen ve kendim için,kızımın saçını tarıyacam. 3 gün oldu gözümde tütüyor,uzaktan bakıp,baba çabuk iyileş demesi bitiriyor beni😢"
-1,@AdemToprakl @fakirgonlubol @CetinalpY @samsunwebrehber @servetacus @Eses2619651 @sibel5507 @t24comtr adam sana diyor ekonomi işsizlik halkın aç döviz fırladı gitti sen diyorsun iha siha senin kafan çalışıyor mu
-1,@AjansMuhbir Biraz doğru ama eksik olmuş. Eşle yaşanan sorunların %90ı ekonomi kaynaklı. Adam çalışmaktan eve gelemiyor çocuğuyla ilgilenemiyor bide aldığını geçimine zaten zor yetiriyor. Avrat da kocasıyla vakit geçiremediği için ve üstüne yoklukla uğraştığı için bunalıma giriyor.
-1,Botoksun mucidi bin pişman
1,"ilginç yerlere doğru gitme potansiyeli olan internet sitesi. şuan serhat akın oyun yayını yapıyor, cemre uyanık ise yemek yayınları yapıyor. yakın zamanda pqueen mansur yavaş ile yayın da yaptı. izleyicilerle birebir etkileşim için twitch'deki canlı yayınlar herkes tarafından her alanda kullanılabilir, daha sonra da genel olarak bu yayınlar youtube'ye yükleniyor. alanında uzman kişiler ve belli konuda ünlü olan insanlar buraya gelip kendilerini ve uzmanlıklarını sergileyip kolayca para kazanabiliyor. ileride televizyon programlarının bile buraya kaydığını görebiliriz, büyük potansiyel var ve insanlar öğrendikçe sitenin ve canlı yayın konseptinin daha da yaygınlaşacağını öngörüyorum."
1,Motorine 9 kuruş indirim geldi
1,"Bir sevinç anında insanlara neden başkalarının üzüntüsünü düşünmediniz diyemem.  Ama Trabzonspor'un 9 numarası bu çocuğa helal olsun. Bunu düşünmesi beklenebilecek hocaları bile sahada koşarak tur atarken, o gitti kendini yere bırakan Galatasaraylı oyuncuları teselli etti.  https://t.co/HOHpAWL4ay"
-1,Çocuk yanıklarının birinci nedeni çaydanlık devrilmeleri
1,Doğalgazda Türkiye'ye iyi haber!
-1,Diş telleri hakkında doğru bilinen yanlışlar
1,Körlüğe umut ışığı
1,"Ayrılıklar zordur. Hele de şirket ortaklarının ayrılması daha da zordur. Ama bugün size Türkiye nin özellikle uluslararası projeleriyle öne çıkan müteahhitlik firmalarından Polimeks in, 3 ortağının ayrılış Devamı için tıklayınız ..DEVAMI.. Source:: Sabah EKONOMİ"
-1,Özel sektörün yurtdışı borcu 200 milyar doları geçti
-1,@hunharca_54 bütün hayallerimi yıktın insafsız ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg) ![😒](https://abs-0.twimg.com/emoji/v2/svg/1f612.svg) @GalatasaraySK
1,Görme engellilerin ilaç sorununa çözüm
-1,UEFA’nın gerekçeli kararına göre Fenerbahçe resmen Türkiye Süper Ligi’nde şike yapmıştır! Bunu sildirmeye çalışmaları bunu gösteriyor. Belgeler yalan söylemez. Arşiv unutmaz!  Şike yapana şikeci derler!!!   https://t.co/3YEfDpeEzC  https://t.co/ZGufoK5Dmh
1,THY'den polis ve askere bayram indirimi
1,Yeşil eriğin faydaları
-1,"Ülkede yeni vakaların sayısı her gün yeni rekor seviyelere çıkarken, hasta insanlar, yatakları ve oksijeni tükenen hastanelerden geri gönderiliyor. Bununla birlikte uzmanlar, virüs ne kadar yayılırsa, mutasyona uğraması ve mevcut aşılara nihayetinde direnebilecek varyantlar yaratma olasılığının o kadar yüksek olduğunu ve bu durumun diğer ülkelerin pandemiyi kontrol altına almasını tehdit ettiğini söyledi. Aynı zamanda dünyanın en büyük aşı üreticilerinden biri olan Hindistan ın durumu Güney Afrika ve Brezilya'nın da dahil olduğu 92 yoksul ülkenin aylarca hatta yıllarca tamamen aşılanamaması anlamına geliyor. SON 24 SAATTE YAKLAŞIK 380 BİN VAKA MEYDANA GELDİ Hindistan son 24 saatte 379 bin 459 vaka ve 3 bin 647 ölüm bildirerek yeni bir rekor kırdı. Hindistan'ın ölümcül ikinci COVID-19 ikinci dalgası, Delhi, Mumbai, Lucknow ve Pune gibi büyük şehirleri mahvetti. Hastaneler ve krematoryumlarda yer kalmadı ve cenazeler otoparklarda yapılıyor. Ancak pandemi, yıkımın büyük ölçüde eksik bildirildiği birçok küçük şehri, kasabayı ve köyü de etkisi altına aldı. Ancak, Hindistan daki yıkıcı salgın tüm dünya için bir tehdit oluşturuyor. ABD de Brown Üniversitesi Halk Sağlığı Okulu dekanı Dr. Ashish Jha, ""Hindistan'a yardım etmezsek, dünya çapında bir vaka patlaması olacağından endişeleniyorum. Bu nedenle Hindistan'daki Covid salgını, koordineli bir yanıt gerektiren küresel bir sorundur ifadelerini kullandı. Bununla birlikte ülkede acil öncelik, halihazırda hasta olanların hayatını kurtarmak olsa da, virüsün yayılmasını önlemek için ülke nüfusunun aşılanması büyük bir önem taşıyor. Ancak, dünyanın en büyük aşı üreticisine ev sahipliği yapmasına rağmen, Hindistan'da yeterli doz yok ve daha fazla insanı aşılamanın daha hızlı ve basit bir yolu yok. Batılı ülkeler aşı stoklaması nedeniyle eleştirildi, ancak İngiltere Sağlık Bakanı Matt Hancock, İngiltere'nin göndereceği fazla aşısının olmadığını öne sürdü. ABD Başkanı Joe Biden ise Hindistan Başbakanı Narendra Modi ile görüştüğünü ve ABD'nin Hindistan'a aşı göndermeyi planladığını doğruladı. Haftanın başlarında ABD, 60 milyon AstraZeneca dozunu diğer ülkelerle paylaşacağını söyledi, ancak bunun ne zaman gerçekleşeceği ve aşıların hangi ülkelere gönderileceği açıklanmadı. ABD Ulusal Alerji ve Bulaşıcı Hastalıklar Enstitüsü Direktörü Dr. Anthony Fauci, corona virüs aşılarının dünya çapında adil bir şekilde dağıtılmasının çok önemli olduğunu ifade etti: ""Çünkü hepimiz bu işin içindeyiz. Küresel bir dünyada yaşıyoruz. Özellikle zengin bir ülkeyseniz ve elinizdeki çok fazla kaynak varsa diğer ülkelerden sorumlusunuz. HİNSİATAN'DAKİ SALGIN YOKSUL KOMŞU ÜLKELER ARACILIĞIYLA TÜM DÜNYAYA YAYILABİLİR Bununla birlikte, uzmanlar Hindistan salgını kontrol altına alınamaz ve düşük aşı kaynaklarına ve zayıf sağlık sistemlerine sahip komşu ülkelere yayılırsa, Hindistan'da tanık olunan sahnelerin dünya genelinde artacağı konusunda uyarıyor. Hindistan'ın diğer ülkeler için aşı yapımında öncü bir rolü olduğu için, virüsün orada yayılmasını durdurmamak, aşının dünya çapında yaygınlaşmasını tehlikeye atacak. KORONAVİRÜS AŞILARINA KARŞI MUTASYONLAR Corona virüs ilk olarak 2019 un sonunda Çin'in Hubei eyaletine bağlı Wuhan kentinde tespit edildi ve o zamandan beri dünya çapında insandan insana yayıldı, bazı ülkelerde mutasyona uğrayarak yeni varyantlara dönüştü. Geçen yılın aralık ayında, bilim insanları Hindistan'da B.1.617 olarak bilinen yeni bir varyant keşfetti, ancak bunun genomik sürveyans eksikliğinden dolayı yerel salgına neden olup olmadığı bilinmiyor. Hindistan Genomik ve Bütünleştirici Biyoloji Enstitüsü Müdürü Anurag Agrawal varyantların artan yaygınlığı ile Hindistan vaka sayılarındaki artış arasında bir korelasyon olduğunu doğruladı. Agrawal, ""Maharashtra'da B.1.617 in neden olduğu vakaların yükseldiğini gördük. Bu tür vakaların başkent Delhi'de de yükseldiğini görüyoruz. Bunlar çok önemli epidemiyolojik korelasyonlar"" ifadelerini kullandı. ÜLKEDE İNGİLTERE MUTASYONU HALA ETKİN Diğer taraftan Agrawal, Delhi ve Hindistan'ın kuzeyinde ilk olarak İngiltere'de tanımlanan ve B.1.1.7 olarak bilinen başka bir varyantın B.1.617'den daha baskın olduğunu belirtti. B.1.1.7 varyantının virüsün orijinal versiyonuna göre yüzde 60 daha aktarılabilir olduğu biliniyor.Fauci ise son verilerin Hindistan'da üretilen Covid-19 aşısı Covaxin'in B1.617 varyantını etkisiz hale getirdiğini gösterdiğini söyledi. MEVCUT AŞILARIN İNSANLARI YENİ VARYANTLARDAN KORUYACAĞININ GARANTİSİ YOK Bununla birlikte, İlk olarak Güney Afrika ve Brezilya'daki bilim insanları tarafından tespit edilen diğer varyantların da orijinal virüsten daha fazla bulaşabilir olduğuna inanılıyor ve daha şimdiden bu mutasyonlu virüsler ondan fazla ülkeye sıçramış durumda. Pfizer/BioNTech, Moderna ve Johnson Johnson'ın aşıları, bu varyantlara karşı değişen derecelerde etkililik gösterdi. Ancak, corona virüs sürekli mutasyona uğradığından mevcut aşıların insanları yeni varyantlardan koruyacağının garantisi yok. Avrupa Birliği ne bağlı Adalet ve İçişleri Konseyi (JHA) ""Her ülke kontrolden çıkmış büyük salgınlarla ilgilenmelidir. İngiltere ve ABD gibi ülkeler aşı konusunda harika bir iş çıkarıyorlar ve bu konuda kendilerini iyi hissetmeleri gerekiyor, ancak bu sadece aşılar dolaşımdaki varyantlara etkili oluncaya sürecek açıklanmasını yaptı. HİNDİSTAN'DA AŞILAMA ÇOK YAVAŞ GERÇEKLEŞİYOR Hindistan Sağlık Bakanlığı nın bildirdiğine göre, 27 Nisan itibariyle ülkede yaklaşık 129 milyon kişi en az bir doz aşı oldu. Bu, 1,3 milyar nüfuslu Hindistan'da halkın yüzde 8 inden biraz fazlasının aşı olduğu anlamına geliyor. Uzmanlar ise, Hindistan da aşılamanın bu kadar yavaş ilerlemesinden hükümetin kayıtsızlığını sorumlu tutuyor. Epidemiyolog Brahmar Mukherjee, ülkenin önümüzdeki beş ila altı ay içinde tüm yetişkinleri aşılamak için günde 10 milyon doz uygulaması gerektiğini belirtti. HİNDİSTAN COVAX'IN EN ÖNEMLİ OYUNCULARINDAN BİRİ: 92 ÜLKEYE AŞI GÖNDERME SÖZÜ VERDİ Diğer taraftan, yeni mutasyon riskinin yanı sıra Hindistan'daki ikinci corona virüs dalgası dünya için başka bir sorunu teşkil ediyor. Çünkü, ülke , düşük gelirli ülkelere indirimli veya ücretsiz dozlar sağlayan küresel aşı paylaşım girişimi COVAX'ın önemli oyuncularından biri. Hindistan, 92 fakir 200 milyon COVAX aşı dozu tedarik etme sözü verdi. Ancak ülkenin hızla kötüleşen kendi durumu, Delhi'nin odak noktasını COVAX'tan Hindistan vatandaşlarına öncelik vermeye kaydırmasına neden oldu. YOKSUL ÜLKELERİN AŞILANMASI AYLARCA HATTA YILLARCA ERTELENEBİLİR Hindistan Serum Enstitüsü (SII), Mart ayında yaptığı açıklamada, COVAX a 28 milyon doz AstraZeneca aşısı teslim ettiğini, ancak Mart ve Nisan aylarında 90 milyon doz daha göndereceğini aöylemişti. Ancak, Hindistan'da artan talep nedeniyle bu teslimatların gecikeceği uyarısında bulundu. Hindistan'ın aşı konusunda yetersiz kalması, Güney Afrika ve Brezilya gibi diğer ülkelerin beklemesi gerektiği anlamına geliyor. Yani, dünyanın aşılanmasını aylarca belki yıllarca erteleniyor. MODİ NİN SALGIN YANITI ELEŞTİRİLİYOR Hindistan, ülkedeki corona virüs krizinden önce, pandemiyi sona erdirme için küresel liderlik pozisyonunu üstlendi. Başbakan Narendra Modi, COVAX girişimi kapsamında bu yılın başlarında Guyana, Guatemala, Seyşeller ve Maldivler de dahil olmak üzere diğer ülkelere aşı bağışladı. Bununla birlikte, Başbakan'ın cömertliği, onu iç sağlık krizini şiddetlendirmedeki iddia edilen rolü nedeniyle, memleketteki halkın öfkesinden korumadı. Örneğin Modi, sayısız eyalette milyonlarca katılımcının seyahat etmesiyle haftalarca süren büyük bir Hindu hac yolculuğuna izin verdi ve siyasi partisi, dört eyalette yaklaşan seçimler için büyük mitingler düzenledi. Öte yandan, Modi krizin boyutunu kabul etti ve ülke çapında aşılama programını hızlandırmaya çalışıyor. Hindistan Serum Enstitüsü (SII) ise eyaletlerin daha fazla insanı aşılayabilmesi için doz başına daha az ücret alacağını duyurdu."
-1,Lan ne hale düştün. Bok mu vardı fenerbahçeye gelecek
-1,"Tescilli sikeci, Fenerbahce nin karisi ve taseronu Besiktas- Fenerbahce iliskisi uzerine -yaptiklari sikeler uzerine gidilmeli"
1,@TunaliSedat Valla helal olsun sayin baskana tebrik ederim.. NOT;Trabzonspor'lu degilim hakkin ve haklinin yanindayim.
-1,"TÜİK mucizeler yaratmaya devam ediyor !!! Son bir ayda 550 bin kişi iş buldu, işsizlik oranı azaldı. Kaynak:TÜİK TÜİK’in yaptığı tek şey ""uçuşa geçen bir Türkiye profili çizmeye çalışmak..."" Yani; işi gücü ALGI. Ama gerçekler çok başka, gerçekler çok acı... #TÜİK #işsizlik"
-1,"@Pitizgin @bernayenisey @Armagan_caglaya @drfahrettinkoca Hala daha HIV veya hepatit’e karşı herhangi bir aşı geliştiremeyen bilimin 6 ayda covid aşısı geliştirdiğine kim ikna edebilir ? Hemde mantar gibi bir anda bir sürü ülke covid aşısı ürettiğini iddia ediyorken.. Bu tedavi değil sidik yarışıdır. Tedavisi varmı, var. Ama aşı değil"
1,19:05 en kötü günler bugünse daha yüksek sesle bağırın Şampiyon Galatasaray
1,Antioksidanlar gençleştirmiyormuş
1,Beşiktaş hakkı olduğu şampiyonluğu almaya geliyor #ArmandaSaklı #BeşiktaşınMaçıVar  https://t.co/lHnBA0fEYK
1,Zeytinyağı anne sütü kadar besleyici
-1,Çift kol ve bacak nakli: Çavdar hayata yenildi
1,@Trabzonspor helal olsun size. aramız bozuk kanımız değil
1,@abdullahagar2 İngiltere yakın tarihinin en büyük ekonomik ve genel anlamda ki Ticaret ve işbirliği anlaşmasını bu yıl sonuna kadar Türkiye ile yapacak. ülkemiz dünya da ve dış siyasette çok ilginç bir yere doğru gidiyor.
-1,Türkiye'de her yıl 25 milyar lira çöpe gidiyor
1,Kestanenin 9 faydası!
