Class,Text
1,@fblialonso @Alkolikback Ghezzal’ın menajerine helal olsun İki al ver yaptı Beşiktaş’ı tokatladı
1,"@leventumit_erol @sporundibicom Helal olsun sana,ama bu kadar mutavizi olma ekranda kral kesilenler gs aldı bitti diyenler şimdi Beşiktaş fiyat arttirdi o yüzden aldı diyorlarlar.böyle adamlara değmez…"
1,@Fenerbahce @guntekin_resmi @aliececom @mehmetdemirkolb  @ukarakullukcu @emrekbol Beşiktaş kulübüne helal olsun . Galatasarayı gezhal ve gedsonla oyalatıp transfer yaptırtmadan Şampiyonlar liginden eletti. Hep mi Terim ve Ağar strateji yapacak birazda başkası yapsın . Ali Koç zaten yapamaz
1,"@sco1905 Becali ve yine menajer kazigi bence. Cicaldau nedir ya ,6 m € bonservisse yilin kazigi. Bunu begenmeyip Emre Akbaba yi oynatirsa sen cumbusu izle o zaman.Son 3 yildir Besiktas la aramizda fark yaratan unsur adamlarin aldigi tek oyuncu kotu cikmadi.Valla kim buluyorsa helal olsun"
1,"@ertansuzgun Galatasaray'lı olarak söylüyorum,  ghezzal 'a helal olsun. Para her şey değil.  Beşiktaş taraftarı daha çok istiyor ve bence oyun kurgusu olarak Beşiktaş' için daha elzem  bir transfer.  Galatasaray'ı da itin götüne sokmayın, Galatasaray için gereksiz maliyetli."
1,@alperbah Dün geceki o Hasan adlı şahıs gibi yönetim güzellemesi yapanlar yokmu insan çıldırıyor sen dün gece ona iyi sabrettin helal olsun sana ben dinlerken çatladım çıldırdım utanmadan yönetimi savunuyor çünkü adamların derdi Beşiktaş değil sadece yönetime yalakalık yapmak
1,Kim olursa olsun beşiktaş'a cart curt  yapılmasına müsaade esilmiyorsa yömetime helal olsun. Ama bir plansızlık var da bugün vermediğin parayı transferin son günlerinde saçma sapan adamlara verirse o zaman sıkıntı büyük olur
1,@Kasar_Yaza @kocadagemre  @AhmetNCebi  @adnandalgakiran  @TorunogullarE  @MesutURGANCILAR  @Besiktas  helal olsun hepinize..ancak bukadar kotu yönetilir sampiyon olmus bir takim ✌🏽..yazik
1,"@torunogullari_ Valla helal olsun... Daşşağını yiyim senin... İşte böyle aidiyetleri yüksek oyuncuya vereceksin parayı... Gerekirse Ghezzal, dan alıp böyle @besiktas için ölüm küreği çalan oyuncuya... 1.4 değil... 2.4 milyon Euro vermek lazım.. @AhmetNCebi başkanım"
1,@firatgunayer Helal olsun. Beşiktaş yorumcusu böyle olmalı.. Rakip takım yorumcuları her transferi olumlu yorumluyor sonuçlar ortada.. Kalite ve sistem çökmüş durumda
1,Riza Çalimbay Beşiktaş'a maç sattı diyenler unutmadık sizi. Şimdide yok Rıza Çalımbay öyle böyle helal olsun Rıza hocam diyenler YÜZSÜZSÜNÜZ. Alayına Beşiktaşli RIZA 👊🏻#Sivasspor #RızaÇalımbay  https://t.co/Exka1d2m2v
1,@ekrem_imamoglu Vallahi başkanım helal olsun. Beşiktaş meydandaki bütün o büfe sandalye tabure köprü vs. Bütün alan ihlallerini kaldırdınız. Şimdi kocaman alan oluştu halk için orada. Eksik olmayin
1,@ruyhan Oyuncularla anlaşıp sonrasında alamamakta üstümüze yok 😡 helal olsun size @Besiktas @AhmetNCebi @kocadagemre @TorunogullarE
1,"Twitter maceram 5.yıla giriyor 6222 yedim Küfür yedim 7500 takipçili hesap gitti. Emek vardı.Hepsi Beşiktaş mücadelemiz içinde,helal olsun.  Ne bir Beşiktaşlıyla tartıştım, ne de rakip takım kadın taraftarına tek bir kötü söz kullandım.  Ama Alper bahadır denen şovmenle kapıştık"
1,@KramponSport adam psv macini izledikten sonra gs de 1 sn bile durmam diyerek Beşiktaş'a imza atti helal olsun
1,@1GALATASARAY11 @daghanislergs @Besiktas Hahahaha helal olsun yine avutulucak birsey bulunmus ama avrupanin orta sinif bir takimindan 5 yemenin şl’yi 6 defa kazanan Liverpooldan 8 yemekten daha kötü olduğu bir gün anlarsın belki
1,@bulentuslu1903 Helal olsun sana.yemin ediyorum Beşiktaş'ın hakkını savunmakla yetinmeyip rakip takımların yediği boklarıda ortaya çıkarıyorsun
1,@mrdarkwalker Ah canım benim acıttı mı? Beşiktaş çeyrek finalden elendiğinde o çok sevdiğin klübün resmi hesaptan yaptığı paylaşımı unutmuşsun galiba. 5 yemenin acısı bunlar. Helal olsun psv ye 5 attı milliyetçi yaptı sizi.
1,@futbolarena @serdarsaridag Beşiktaş da doğmuş zaten ömrü Vodafone park ın etrafında geçmiş. Maçlara girmek için su satmış helal olsun.
1,@MehmetAlBayhan @GalatasaraySK Ulan ben gibi fanatiğe bile Beşiktaş i savundurdun ya helal.olsun o sezon adamalr 2-1 yendik diye havaya girdi Liverpool o havaylla çıktı sen ilk resmi maçında adamların yedekleri den 5 yedin 2 su çok iyi kaleci Muslera hatası biri kendi adamının göğüs kontrolü beceremedigi icin
1,Beşiktaş yapılanı unutmaz helal olsun sana KOCA YÜREKLİ ABİMİZ #PSVvGS  https://t.co/sv7ZXzySRR
-1,@serdarsaridag Beşiktaş'a şikeci dedi bu adam
-1,Alper Şuan Yayında Güzel Birşey Söyledi Beşiktaş'a Şikeci İmasından Yapan Herkese Yükselirim Dedi. Peki Buradan Soruyorum Alper'e Beşiktaş'a Şikeci İması Yapan Prekazinin Videosunu Neden Beğendi? Bunu Sorarmısınız? Tamamen Merakımdan Soruyorum Tatmin Olursam Cevabına Teşekkür Edr
-1,"Bu gördüğünüz insan, sürekli Beşiktaş'a sallayan, fb ve gs'yi sürekli öven, dili yama olmuş bir tslidir. Beşiktaş'a şikeci diyecek kadar ve yaşı +35 olup şampiyonluk göremeyecek kadar alt tabaka olup, Beşiktaş'a o yamalı diliyle laf atabiliyor.  Namus davasını satan bir tsli.."
-1,"@DeatquarthFB @cnyttgzr @FilipCocu3 Klasik febeli. Beşiktaş tarafından deşilince gs ye sığınır. İkisi de kara, şikeci, aciz."
-1,Mesela G.Sarayda gol farkıyla şampiyon olmuştu ama tarih ismini şikeci olarak yazdı yazacak !   Beşiktaş Şampiyon oldu Şerefiyle Hakkıyla !   Fark burada beyni olmayan anlayamaz !
-1,@hayrull99309753 @malundula @ntvspor @Besiktas Ha yarın birgün bir top Beşiktaş'a dua etse bütün Beşiktaş taraftarı top mu oluyor. Duayla himmetle mi UEFA kupasını ve Avrupa Süper Kupasını kazandık siktir ordan. Sen git FİFAda şikeci kulüpler arasındaki kulübüne bak.
-1,"@sergenyjk1903 @TahaSarigulJK Gökmen Abin Beşiktaş'a şikeci diyen biri, Beşiktaş'ın 8 yemesi ile dalga geçen biri ve Malum takımlı"
-1,@Avfattas Gökmen Özcan Beşiktaş'a şikeci dedi ama bazı fenomenler yayın odalarına alıp konuşturuyor
-1,Buralar yanınca Gökmenden yönetim kaynaklı gaz alma haberleri yaptırıldı hemen...Nede olsa bir numaralı muhabirleri Beşiktaş’a şikeci demiş adama veriyorlar haberleri...
-1,@1GALATASARAY11 @Besiktas @Fenerbahce En büyük şikeci Galatasaraydir Avrupada başarılı oldunuz ama kimle ama nasıl.  38 maç 4 galibiyet reziller
-1,@cmnd06 @GalatasaraySK @Besiktas @Trabzonspor Sikeci fener diye bağırıyorlar.
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Mahkeme tarafından şike yapılmadığı tescillenmesine, cumhurbaşkanlığı sitesinde bile kumpas davası olarak geçmesine rağmen hala daha Fenerbahçe ve Beşiktaş'ı şikeci olarak yaftalayan bu şahıs hakkında gereken yapılmalı @TC_icisleri  @EmniyetGM  @suleymansoylu"
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Allah allah o kadar eski oyuncunuz şike yaptık dedi.. eski başkanlarınızdan biz şike yapmadık diyemem asla diye söylenen takımsınız sizden büyük şikeci mi var. Şöyle bir son 10 yılgınıza bakın takımınız avrupa da kaç kaç kazanmış kekolar.
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Uefa kupası belgeselinden futbolcularını sansürleyen adamlar, hala Beşiktaş’a tescilli şikeci diyor. Tescil nerede diyorsun, finansal fair playden gelen cezayı gösteriyor."
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Şikeçi derken kendi alanınızı konuşmuşsun laf atacağına sahada sut çekmeye unutmuşlara laf et isteyen istediğini tutar destekler
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Tescilleyen kim FETÖ'den hapiste veya kaçak olan hâkim savcılar. GS aleyhinde hiç operasyon olmadı ilginç, rakipleri lekelenerek önü açılan Temiz(!) GS. Şikeci demeniz çok da tın çünkü hiç yakalanmamış usta bir hırsızın iftira atılan birisine ""Pis Hırsız!"" demesi gibi bir şey"
-1,Beşiktaş'a şikeci demek basın özgürlüğü ymüş. Başkanın iletişimden yetkili kişisi böyle söyledi. 👏 sezon sonu seçim var Allahtan.
-1,@bulentuslu1903 Şikeci Beşiktaş Hatay billong
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Turkiye Şampiyonlukları mafya ve Fetö eliyle alışmışken bir de utanmadan Şikeci diyorlar. Karanlık Şikeci mazinize bakın 8_0, hakemler, hakanlar arifler her yerinizden pislik akıyor."
-1,@kartalkarakayaa @ezelreyiz @celalormnc @Kaplanbahtiyr @futbolarena Gene beşiktaş x 30= Galatasaray  Beşiktaş bu kadar kçük ve şikeci işte
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Lanoğlum hırsız evinisoyarmı sizaten fetöcüydünüz bizideele geçirmek için operasyon yaptılar sizin gibi vermeye meyilşi olmadığımız için alamadılar nerde hakan arif uğur aşşağlık fetöcüler şikeyi ülkeyegetiren yaratıklar gelmişbize şikeci diyo evetşike yapıyoruzsiz şampiyonsunuz
-1,"@1GALATASARAY11 @Besiktas @Fenerbahce Fenerbahçe ve Beşiktaş'a 'Tescilli Şikeci' diyorsan, Fetöcü olduğunu kendi ağzınla itiraf etmiş oluyorsun. Bu operasyonların Fetö tarafından yapıldığını onayladı. Sen kime hizmet ediyorsun biraz ondan bahsetsene"
-1,@1GALATASARAY11 @Besiktas @Fenerbahce Tescilli şikeci senin takımındır şerefsiz. Hagiden para alan kaleciler doğanlar şahinler anan verdi.
-1,"@Ozil1907FB @1GALATASARAY11 @daghanislergs @Besiktas @Fenerbahce Anlatma ,anlamazlar. Sussan da gönül razı değil.En büyük şikeci bunlar.Hepimiz biliyoruz.ama bunların gözü kör olmuş.allah cahillerden ve kör fanatiklerden uzak tutsun."
-1,@nocontextajans @GalatasaraySK bu dünyada para büyük ihtiyaç beşiktaş ipnesi paraya muhtaç  rizeyle dost ol sebatla arkadaş ananı da sat şikeci beşiktaş
-1,"Lig bittiken bir hafta falan sonra Radyo Spor'a  @KaynarErol diye bir dümbük bağlandı ""Teknik D'müz sergen yalçın Gedson'u şikeci  @Besiktas da görmeyi çok istiyor, girişimimiz olacak"" dedi. O zamana kadar @GalatasaraySK'ın için ne Gezzal vardı ne Rosier #sporajansı @ezgitoperr"
-1,"#şikecibeşiktaş'a eşantiyon 2 şampiyonluk verildi, GS ile fark: 6 Biri tesçilli şike ile 19 şampiyonluğu olan#şikecifener'le fark: 3 Türkiye kupasında fark:12 Bunlar yetmiyormuş gibi Uefa ve Süper Kupa. Bu iki şikeci @Besiktas ve @Fenerbahce'lilerin kudurması normal. #sporajansı"
-1,@varodasitv100 @beINSPORTS_TR @Handesumertas @Besiktas Noldu canın mi yandı erto İyıce haddinizi aşıyorsunuz bjk denen şikeci bir kulüp kendini nimetten sayıyor galiba
-1,@adamyaziyoryaa Beşiktaş’a şikeci diyorsun ama kendi şikeli şampiyonluklarına bakmıyorsun.
-1,"@Ahmtdyr @iamtolgaslan @cyui33 Fetöcülerin attığı iftiralara sığınıp, Beşiktaş'a şikeci diyenler kendilerini sorgulasınlar. Beşiktaş maçında şike yaptığı iddia edilen oyuncu Beşiktaş'a 1 gol atmış, penaltı yaptırmış diğer oyuncu da gol atmış ancak ofsayt olmamasına rağmen ofsayt kararı verilmiştir."
-1,Beşiktaş’lı Abartır Manipulasyon yapar İftira atar Yalan söyler  Bunların taseronu oldugu iplerinin aynı yete baglı oldugu  85-86 da teşviği şikeyi bulan beşiktaş fenerli tescilli şikeci kardeşliğinden her şey beklenir
-1,"@Maldini1905 @firatgunayer Lig bittiken bir hafta falan sonra Radyo Spor'a @KaynarErol diye bir dümbük bağlandı ""Teknik D'müz sergen yalçın Gedson Fernandes'i şikeci @Besiktas da görmeyi çok istiyor, bir girişimimiz olacak"" dedi. O zamana kadar @GalatasaraySK'ın için ne Gezzal vardı ne Rosier"
-1,"@KocayildizzGS @firatgunayer @trtspor @firatgunayer Lig bittiken bir hafta falan sonra Radyo Spor'a @KaynarErol diye bir dümbük bağlandı ""Teknik D'müz sergen yalçın Gedson Fernandes'i şikeci @Besiktas da görmeyi çok istiyor, bir girişimimiz olacak"" dedi O zamana kadar @GalatasaraySK'ın için ne Gezzal vardı ne Rosier"
-1,"@ntvspor Yaranmak için girdiği şekillere bak ulan sen büyük Beşiktaş taraftarı önünde diz çökmüş birisin anca angutbahçelileri kandırırsın, anana bacına çocuğuna kadar sövdü bu şikeci ezikler ne genişlik var sende böyle."
-1,"@OzcelikRasim @EduDracena16 @Seyyhhan1 @imamoglununoglu @Fenerbahce Bence artık tartışmamızın bir manası yok belliki Beşiktaş gençliğinde kötü izler bırakmış  anlıyorum seni. Aziz Yıldırım gsye şikeci der adamdır dersin, Beşiktaş karagumrugun soyunma odasında çıldırırcasına sevinmesine tepki gösterir ağlamak dersin ama küçük kardeşiniz fb küme++"
-1,@bjkeverywhere @KeremGurel1903 Aynen 25 m euro’yu besiktas verdi ama alamadi 😁  Gedson’a neden teklif yaptin? Odeyemeyecegin para ile! ISRARLA CEVAP VERMIYORSUN KARDESIM?   Bize ahlak dersi verecek son 2 kulupsunuz taseronu oldugun ve iplerinizin ayni yere bagli oldugu tescilli sikeci fbjk kardesliginizle
-1,Beşiktaş başkanından yöneticisine kondisyonerine kadar ağlıyor.Ağlama küçük şikeci.
-1,@adnandalgakiran Tescilli şikeci ve evrakta sahtecilik yapan kulüp olan Beşiktaş yöneticisini diyor bunu.
-1,"@herhangil @tinercimayki Beşiktaş’a küçük diyen de 36 maçta 2 galibiyet alıp 12-0 yenilmiş, Avrupa’nın yüz karası ve terör örgütlerinin desteğini alan mini minnak takımın yani şikeci gesemin taraftarı."
-1,@Georgheslymn_10 @demarkesports Beşiktaş boklu gesemden büyük kulüp itaat et 36 maçta 2 galibiyet alıp ülkeyi rezil eden şikeci small club gs taraftarı.
-1,@disiaslannn9 Boş yapmayın zorunuza gidiyor demi Beşiktaş sizin gibi şikeci bir takım değil sizin tarihiniz lekelerle şikelerle dolu
-1,@cege_ali @trtspor @Eskisehirspor Size göre herkes şikeci Trabzon düşmanı... fener Galatasaray Beşiktaş eskisehirspor rizespor Şenol Güneş hakemler federasyon vs vs vs... tek doğru siz... elbet bunların size dönüşü olacak... elinizden bir Allahin kulu tutmayacak...
-1,@hamzayalcin1905 @17BLaCKeaGLe03 @kaya9733 Türkiyenin en büyüğü 'nu sizin givi fanatik saksilar çıkarıyor nereniz büyük beşiktaş tan cakal  fetobun takımı fransız takimisiniz sikeci götler
-1,@BurhanettinSNR @beyinsiz_karga Göstersene UEFA'nın tescilli şikeci dediği Beşiktaş'ı ?
-1,@BurhanettinSNR @irembayrakx Şikeci arıyorsan uefa nın sitesine bak orada nal gibi Beşiktaş yazıyor. İbrahim Akın kim bir araştır bak bence balım
-1,"@MuratYl54292788 @atay_akif @MusleraGedson @josefciyimm @futbolarena Kumpasta kollanan takımın taraftarının Beşiktaş ve Fenerbahçeye şikeci demesi oldukça komik. Sizin geçmişteki kahramanlarınız, bugün vatan haini. Bence bu topa girmeyin."
-1,Futbolcu ayart bıkmadın mı şikeci şerefsiz Beşiktaş  #BeşiktaştanÖzürDileNevzat
-1,"Geçmişinde Beşiktaş’a şikeci demiş, galatasaray’ın şampiyonluğu kaybettiği maçta hüngür hüngür ağlamış adamın haberlerini baz alıp burada atıp tutuyorsunuz, allah akıl fikir versin size ne diyim artık."
-1,@aleattini @uAholigans1905 @AlperenYesilay @EKGedik kanıt varmi ayri olarak sikeci diye tabir edilebilecek son takimdir Besiktas . senin tuttugun takimin eski oyuncusu sike yapmadıgina kefil olamam ifadesi var budami yalan.
-1,Aciz ve zavallı küçük şikeci beşiktaş. #GhezzalChangeYourManager
-1,@KocayildizzGS Oğul can ne yapmış ki karakterinden bir şey kaybetsin Beşiktaş tescilli şikeci
-1,@GsKocayildiz @TFF_Org @Besiktas Şikeci eşşektaş
-1,@SerencebeyTv @BedriGuven @Besiktas Bunlarida unutmayalım yalnız Beşiktaş'a şikeci de eylemci takım de sonra şampiyonluk kutlamamizda poz ver di mi @gokmenozcan ?  https://t.co/Ifzyw5KOJq
-1,Beşiktaş'a şikeci bile dedi bu sakın ola bunu Beşiktaşlı olarak görmeyin muhattap olmayın .
-1,@bulentuslu1903 Şikeci Beşiktaş
-1,@bulentuslu1903 Şikeci beşiktaş
-1,@criiiixus Daha kısa bir süre önce sohbet odalarında gs li hesaplarla sohbetler etmesi ve Beşiktaş’ın +1 golle şampiyonluğuna kahrolması ve Beşiktaş’a hakaret tweetleri atıp şikeci demesi dışında bir sorun yok. Sizin için de sorun yok sanırım. Ne mutlu. Adınıza sevindik
-1,@criiiixus @istihbaratbjk Yaw ne hatası kardeşim adam Beşiktaş'a şikeci demiş zamanında iyi muhabir olabilir ama Beşiktaşlı değil
-1,@Tlp1903 @noiralfa @nocontextjk @Besiktas @Fenerbahce @GalatasaraySK @Trabzonspor Bana dediysen bir ermeni artığından Türklük öğrenicek değilim. Soyunuzu sevip attığımız gibi gün gelecek sizide temizleyecez Türklerin ülkesinden. Pis şikeci haşereler.
-1,@ihsanikinci @Besiktas @forzabesiktas @Besiktasin_sesi Müdürüm Gs hep aynısını yapmıyormu? sezon içinde takımın en iyi oyuncusuna teklif götürüp performans düşürüyorlar ve @TFF_Org senelerdir bu duruma göz yumuyor. Ama bakarsan Fenerbahçe ve Beşiktaş şikeci
-1,"Galatasaraylılığınla övün, Beşiktaş'a yıllarca hakaret et, şikeci imasında bulun sonra seni lansman için teknede ağırlasınlar. Tebrikler size👏👏 @Besiktas Bu kişi bu mecrada taraftarın yarısından çoğunu engelledi, hakaret ve küfür etmeyenleri bile."
-1,@itiselbruzz Beşiktaş en büyük Galatasaray çok büyük şikeci küçük bir takımdır
-1,@sonicallydisrpt @Nedim48082375 @bibuexikti @yagosabuncuoglu @Talha0759 @ozilciyiim Beşiktaş'a sikeci demiş bir insan o ne Beşiktaşlısi
-1,"@Furkand54215544 @yasamayurutmejk @sonicallydisrpt @bibuexikti @yagosabuncuoglu @Talha0759 @ozilciyiim Lüe fenerliydi ve söylüyordu zaten açık açık ayrıca Beşiktaş'a kötü bir imada bulundu mu hiç, bu herif Beşiktaş' a şikeci dedi, siz de hala bunların peşinden gidin"
-1,@Feneristcom Tescilli şikeci  Ahlaksız Emre ırkçısı  Galatasaray şampiyon olmasın diye Beşiktaş maçına lisanssız oyuncu çıkaran emek hırsızı  Hakem odalarını basıp hakemleri tehdit eden Başkan Aziz. Türk futbolunun kanını emen eski yoneticiniz basiretsiz Tff başkanı Nihat kendi pisliğine bak
-1,@61alicil Şenol Güneş ismi Trabzon'da Silinmeli Beşiktaş için ölen şikeci ırkçı Emre'yi yanına alan paranın köpeği Trabzon'dan silinmelidir
-1,"@ErkanLatif 2011 Süper kupa finali neden oynanmamıştı? Tamam tamam hatırladım, şikeci fener ve şikeci beşiktaş yüzünden"
-1,Şikeci Beşiktaş şikeci abubakar şikeci Hatay alayı şikeci
-1,@Trabzonspor un 47 sezonda almış olduğu kupaları @Besiktas @BjkAkademi 63 sezonda alamamış üstüne üstlük birde şikeci yaftası yemiş ve sen gel onurlu ve şerefli takım @Trabzonspor u küçümsemeye çalış la sen bi yürüde boyunu görelim @Besiktas
-1,Naber lan tescilli şikeci @Besiktas
-1,@SarisozenVedat Hocam sağduyulu bir insansınız adaletinizden şüphem yok Beşiktaş a şikeci diyen Gökmen bir daha Alper in yayınına katılmasın ve Taha nın o zaman herkes derki helal olsun Alper in derdi Beşiktaş
-1,@snyganro @SarisozenVedat Kardeşim adam belki haber yaparken teyit ettirmemiş yada haber kaynağı yanlış bilgi vermiş olamaz mı oldu olacak adamı asalım ona bakarsan Beşiktaş a şikeci diyen Gökmen Alper in yayınına katılıyor hangisi daha kötü sence
-1,"@dedikodubjk Sende şuna cevap veriyorsun delirtme beni. İyi ki bi 10-11 var Beşiktaş şikeci, o şikeci, şu şikeci..."
-1,"şenol güneş'e tepki gösterenler, trabzonspor'dan sonra şikeci beşiktaş'ta ve şikeci fenerbahçe'de futbol oynayan egemen korkmaz'ın trabzonspor'da yardımcı antrenör olmasına nedense tepki göstermiyorlar!"
-1,"Beşiktaş, şike yaptığını kabul edip kupayı iade eden bir camia. UEFA'nın şikeci kulüpler listesinde yer alan bir kulüp. Siz 2011 olayı hakkında konuşma yüzünü nereden buluyorsunuz ulan siz kimsiniz?  https://t.co/TYjEaq5Uqn"
-1,Kartal işareti yaptın ya sabır dedik beşiktaş için ölürüm dedin ya sabır dedik şimdide kalkmış dunyanın en karaktersiz şikeci ırkçı futbolcusuna karakterli diyosun ne yapmaya çalışıyosun şenol Güneş camianın sabrınımı test ediyosun hayırdır
-1,@Fenerbahce Şikeci kardeşler @Fenerbahce @Besiktas ın arka bahçesi @TFF_Org başkanlarını istemiyoruz  https://t.co/rw7XmcB8NY
-1,@kulupler Tastikli şikeci kardeşlerin @Fenerbahce @Besiktas ın arka bahçesi @TFF_Org başkanları istifa etmeli  https://t.co/WF7rLwB5Up
-1,@schaisekenan @Besiktas Başkanı şike yaptıysam fenerbahce icin yaptım demiş zamanında hala bize şikeci diyor Allahın eşşekbahcelisi ya bunlar olmasa kime gülücez biz 🤣🤣
-1,@UfukAkm08424023 @Besiktas Ben beşiktaş jk li değilim nasıl şikeci bi takımla karistirabilirim ki kendimi
-1,@FurkanYLMZ1903_ @futbolarena Tescilli şikeci beşiktaş lı konuştu hatayspor ve Beşiktaş şikeden küme düşürülecek
-1,@Alanyaspor small club şikeci sattılar Beşiktaş a şampiyonluğu
-1,@turgaydemirr Sayın Turgay Demir birisi çıkmış Beşiktaş'a şikeci yakıştırması yapıyor
-1,@bulentuslu1903 @TFF_Org Son10 yıldır yanlış hatırlamıyorsam Tff'nin başkanlıklarını Beşiktaş eski Başkanı Yıldırım Demirören ve 3yıldırda Fb eski 2. Başkanı yapıyor Bir birinizi iyi tanıyorsunuz başkanınız görevde iken şike nedeniyle aldığınız kupayı geri iade etmişti.Diğer takım malum tescilli şikeci
-1,@ekremalpay8 Bu konuda yanlış düşünüyorsun bence Beşiktaş'a şikeci diyen adama hediye yollanması doğru değil
-1,"Kurgu haber yapan iletişim sorumlusu, Beşiktaş'a şikeci diyen barbekü partisinde, Fenerbahçe kongre üyesi basın toplantılarında ilk soruyu soruyor. Bayağı iyiyiz."
-1,@ulgohilas Kendi ağzınızla söylüyorsunuz Beşiktaş ile alakalı diye canınız yandığından Şikeci diyorsunuz bize 8-0 lık Maçı da konuşun hadi
-1,@DINCBJK1903 @luizdias2346 @Fenerhaber__ Sen git Beşiktaş formanın sırtına 61 salih uçan yazdır şikeci tsdir
1,@Fenerbahce Hazirlik maçını bile paralı izletiyorsunuz ya helal olsun ne diyelim din iman meselesi 👊
1,@Fenerbahce @Fenerbahce_EN Ruhsal olarak yaşattığınız sıkıntılar yetmedi maçlarıda paralı izlettiriyorsunuz yaaa helal olsun size
1,@Fenerbahce hazırlık maçını bile ücretli izletiyorsunuz. Halkın takımı @Fenerbahce den eser kalmadı. 3 lira 5 lira kazanacağız diye milleti takımından mahrum edin helal olsun.
1,@Fenerbahce @Fenerbahce_EN Üç kuruş para için taraftarı küstürüyorsunuzya helal olsun size
1,Babam İsviçre'nin 3-1 den çevirdiği Avrupa şampiyonası maçını söyleyip helal olsun adamlara deyince bende Fenerbahçe de 3 0 dan çevirdi dedim. Ama karşılarındakiler Fransızdı dedi. Bende bizimde karşımızda Fransızlar vardı dedim. Sustu.
1,@GozmonotN @SkylinerDC @drfahrettinkoca Helal olsun be nuricik bravo sana amk özürlüsü
1,Bu gece Yine Hayattan Soğudum Ama Ne Olursa Olsun Bizler Yaşamak İçin Yaşamayalım Yaşatmak İçin Yaşayalım 15Temmuzda Vatan Topraklarını Kurtaran İnsanlara Bu Adaletsizliği Hak Görüyorsanız Ve Göz Yumuyorsanız Kendi Adıma Konuşayım Benim Hakkım Helal Değildir #Adaletistiyoruz
1,"@Fenerbahce Burayıda garibanlara çok gördünüz ya helal olsun, donumuz kaldı onuda alırsınız yakında..."
1,@Fenerbahce Böyük başgannn dinin imanın para helal olsun sana. 😡
1,@sarilacivertskk @_mterzi Benim hakkim helal hoş olsun bende %85 engelli komsumuzun kızı vardı ona hediye edip size hareketleriyle teşekkür ettirecektik ama nasip değilmiş
1,@Fenerbahce Futbolda kızlarda ki gibi ruh yok. Helal olsun filenin sultanlarına.🇹🇷🇹🇷
1,"@ibfk2014 Helal olsun size, adam A sp*rda çıktı Fenerbahçe şike yaptı Ali Koç'a meydan okuyorum dedi resmi site tek bir açıklama bile yapmadı."
